Cell,Subclass,Ensembl,Gene,Coefficient
RGC,16_ooDS_DV,ENSMUSG00000031765,Mt1,-0.4258464275230046
RGC,16_ooDS_DV,ENSMUSG00000026864,Hspa5,-0.4257328267186529
RGC,16_ooDS_DV,ENSMUSG00000064341,mt-Nd1,-0.4239861241242991
RGC,17_Tbr1_S1,ENSMUSG00000053310,Nrgn,1.6358115911167372
RGC,17_Tbr1_S1,ENSMUSG00000027210,Meis2,1.5679575995242632
RGC,17_Tbr1_S1,ENSMUSG00000050587,Lrrc4c,1.1930277156867684
RGC,17_Tbr1_S1,ENSMUSG00000078591,Hs3st4,1.0955197506982062
RGC,17_Tbr1_S1,ENSMUSG00000069372,Ctxn3,1.0397701399997614
RGC,17_Tbr1_S1,ENSMUSG00000059857,Ntng1,1.02842383297761
RGC,17_Tbr1_S1,ENSMUSG00000090223,Pcp4,0.9367517609320392
RGC,17_Tbr1_S1,ENSMUSG00000070695,Cntnap5a,0.9021794948056392
RGC,17_Tbr1_S1,ENSMUSG00000037940,Inpp4b,0.7476904730204001
RGC,17_Tbr1_S1,ENSMUSG00000075334,Rprm,0.7425629830146017
RGC,17_Tbr1_S1,ENSMUSG00000009734,Pou6f2,0.6985518254992655
RGC,17_Tbr1_S1,ENSMUSG00000040420,Cdh18,0.6451828932806769
RGC,17_Tbr1_S1,ENSMUSG00000062209,Erbb4,0.6398111971849998
RGC,17_Tbr1_S1,ENSMUSG00000031561,Tenm3,0.6294055557733628
RGC,17_Tbr1_S1,ENSMUSG00000021680,Crhbp,0.6125373000885905
RGC,17_Tbr1_S1,ENSMUSG00000038530,Rgs4,0.609293277441375
RGC,17_Tbr1_S1,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.5743908405279542
RGC,17_Tbr1_S1,ENSMUSG00000059921,Unc5c,0.5692930348306191
RGC,17_Tbr1_S1,ENSMUSG00000050830,Vwc2,0.5653644000404283
RGC,17_Tbr1_S1,ENSMUSG00000029838,Ptn,0.5479193952949674
RGC,17_Tbr1_S1,ENSMUSG00000049252,Lrp1b,-1.098228886788991
RGC,17_Tbr1_S1,ENSMUSG00000029088,Kcnip4,-0.9835194317597012
RGC,17_Tbr1_S1,ENSMUSG00000055026,Gabrg3,-0.8899769002318596
RGC,17_Tbr1_S1,ENSMUSG00000032564,Cpne4,-0.8210667621040586
RGC,17_Tbr1_S1,ENSMUSG00000039717,Ralyl,-0.8203834365689087
RGC,17_Tbr1_S1,ENSMUSG00000022055,Nefl,-0.7567236603994765
RGC,17_Tbr1_S1,ENSMUSG00000005716,Pvalb,-0.7141885930211587
RGC,17_Tbr1_S1,ENSMUSG00000055471,Alk,-0.6706208697289552
RGC,17_Tbr1_S1,ENSMUSG00000052581,Lrrtm4,-0.6381013318771199
RGC,17_Tbr1_S1,ENSMUSG00000039607,Rbms3,-0.6319284481063862
RGC,17_Tbr1_S1,ENSMUSG00000018965,Ywhah,-0.6299725438104673
RGC,17_Tbr1_S1,ENSMUSG00000019888,Mgat4c,-0.6056880845069798
RGC,17_Tbr1_S1,ENSMUSG00000064293,Cntn4,-0.5954628033088369
RGC,17_Tbr1_S1,ENSMUSG00000051401,Kctd16,-0.5741157928477638
RGC,17_Tbr1_S1,ENSMUSG00000050708,Ftl1,-0.5680037793513736
RGC,17_Tbr1_S1,ENSMUSG00000039539,Sgcz,-0.5648335544389944
RGC,17_Tbr1_S1,ENSMUSG00000029580,Actb,-0.5539502479914791
RGC,17_Tbr1_S1,ENSMUSG00000079523,Tmsb10,-0.5517295692633826
