Cell,Subclass,Ensembl,Gene,Coefficient
BC,BC5D,ENSMUSG00000052551,Adarb2,0.27725508926598136
BC,BC5D,ENSMUSG00000028289,Epha7,0.25728317239733794
BC,BC5D,ENSMUSG00000028266,Lmo4,0.25004383082908316
BC,BC5D,ENSMUSG00000025386,Pde6g,0.23494594453781908
BC,BC5D,ENSMUSG00000027777,Schip1,0.2312217384662374
BC,BC5D,ENSMUSG00000026527,Rgs7,0.22790724473949903
BC,BC5D,ENSMUSG00000029663,Gngt1,0.22635607648617692
BC,BC5D,ENSMUSG00000036800,Fam135b,0.22484667699820945
BC,BC5D,ENSMUSG00000026163,Sphkap,-0.562720904369451
BC,BC5D,ENSMUSG00000004630,Pcp2,-0.5593549614382614
BC,BC5D,ENSMUSG00000000617,Grm6,-0.5114739894221261
BC,BC5D,ENSMUSG00000059203,Il1rapl2,-0.45417521241878567
BC,BC5D,ENSMUSG00000052613,Pcdh15,-0.4529317512383107
BC,BC5D,ENSMUSG00000051910,Sox6,-0.4528217773671791
BC,BC5D,ENSMUSG00000025739,Gng13,-0.4245880625722491
BC,BC5D,ENSMUSG00000021337,Scgn,-0.39051651068113696
BC,BC5D,ENSMUSG00000022935,Grik1,-0.3743149718631701
BC,BC5D,ENSMUSG00000078591,Hs3st4,-0.3678680158341838
BC,BC5D,ENSMUSG00000023267,Gabrr2,-0.3448104389641108
BC,BC5D,ENSMUSG00000052920,Prkg1,-0.3243284171890943
BC,BC5D,ENSMUSG00000079523,Tmsb10,-0.31979033642828697
BC,BC5D,ENSMUSG00000090223,Pcp4,-0.3082834931218289
BC,BC5D,ENSMUSG00000031765,Mt1,-0.2935440156572452
BC,BC5D,ENSMUSG00000045103,Dmd,-0.2824858189069813
BC,BC5D,ENSMUSG00000054640,Slc8a1,-0.269805017063322
BC,BC5D,ENSMUSG00000031561,Tenm3,-0.26962671017722684
BC,BC5D,ENSMUSG00000023439,Gnb3,-0.24708865099688057
BC,BC5D,ENSMUSG00000029088,Kcnip4,-0.24673054975497966
BC,BC6,ENSMUSG00000033278,Ptprm,1.2435371106576754
BC,BC6,ENSMUSG00000032532,Cck,0.7167005656557834
BC,BC6,ENSMUSG00000047161,Chst9,0.6935073706964138
BC,BC6,ENSMUSG00000071424,Grid2,0.6474677560197091
BC,BC6,ENSMUSG00000024084,Qpct,0.642193857330344
BC,BC6,ENSMUSG00000046402,Rbp1,0.6205137136041059
BC,BC6,ENSMUSG00000022025,Cnmd,0.5991910413994741
BC,BC6,ENSMUSG00000038370,Pcp4l1,0.5891182063344867
BC,BC6,ENSMUSG00000023439,Gnb3,0.5763240831557185
BC,BC6,ENSMUSG00000037940,Inpp4b,0.5574935672981157
BC,BC6,ENSMUSG00000021337,Scgn,0.5460898431640402
BC,BC6,ENSMUSG00000050711,Scg2,0.5377339329376751
BC,BC6,ENSMUSG00000030523,Trpm1,0.4907242216059198
BC,BC6,ENSMUSG00000058571,Gpc6,0.4859664500747444
BC,BC6,ENSMUSG00000110625,5033426E14Rik,0.48525944069501703
BC,BC6,ENSMUSG00000019888,Mgat4c,0.47002345035048393
BC,BC6,ENSMUSG00000039672,Kcne2,0.46385840788143656
BC,BC6,ENSMUSG00000029769,Ccdc136,0.4432186993438988
BC,BC6,ENSMUSG00000039706,Ldb2,0.43610358352261275
BC,BC6,ENSMUSG00000000751,Rpa1,0.4324239653695722
BC,BC6,ENSMUSG00000064293,Cntn4,-1.3953343536367722
BC,BC6,ENSMUSG00000049252,Lrp1b,-1.2456934562051183
BC,BC6,ENSMUSG00000029108,Pcdh7,-0.997959651975889
BC,BC6,ENSMUSG00000002985,Apoe,-0.8409297088122039
BC,BC6,ENSMUSG00000052551,Adarb2,-0.8056640216931117
BC,BC6,ENSMUSG00000090223,Pcp4,-0.7910701263359192
BC,BC6,ENSMUSG00000070695,Cntnap5a,-0.7770060449118158
BC,BC6,ENSMUSG00000049775,Tmsb4x,-0.7609804970740508
BC,BC6,ENSMUSG00000063887,Nlgn1,-0.7301049437201415
BC,BC6,ENSMUSG00000004630,Pcp2,-0.6946219121379098
BC,BC6,ENSMUSG00000027447,Cst3,-0.6887241003530286
BC,BC6,ENSMUSG00000030092,Cntn6,-0.6677747861334037
BC,BC6,ENSMUSG00000026473,Glul,-0.6605608175330285
BC,BC6,ENSMUSG00000064341,mt-Nd1,-0.6587783458920852
BC,BC6,ENSMUSG00000031765,Mt1,-0.6562192942159976
BC,BC6,ENSMUSG00000028832,Stmn1,-0.631143455099819
BC,BC6,ENSMUSG00000052920,Prkg1,-0.6123394395129274
BC,BC6,ENSMUSG00000027827,Kcnab1,-0.594904427847003
BC,BC6,ENSMUSG00000050321,Neto1,-0.594504983846838
BC,BC6,ENSMUSG00000054728,Phactr1,-0.5716289031304609
BC,BC7,ENSMUSG00000033080,Vsx1,0.812355993619328
BC,BC7,ENSMUSG00000051985,Igfn1,0.7048276838791188
BC,BC7,ENSMUSG00000046159,Chrm3,0.6614742987957776
BC,BC7,ENSMUSG00000059203,Il1rapl2,0.6338890302989483
BC,BC7,ENSMUSG00000041540,Sox5,0.5561062816572604
BC,BC7,ENSMUSG00000021536,Adcy2,0.4687388383271804
BC,BC7,ENSMUSG00000004630,Pcp2,0.46869932444863976
BC,BC7,ENSMUSG00000026193,Fn1,0.46596352532198315
BC,BC7,ENSMUSG00000025370,Cdh9,0.45501561721348144
BC,BC7,ENSMUSG00000078591,Hs3st4,0.4540857675840887
BC,BC7,ENSMUSG00000079523,Tmsb10,0.43025897897848575
BC,BC7,ENSMUSG00000056296,Synpr,0.3626427859634219
BC,BC7,ENSMUSG00000049001,Ndnf,0.36240473541119134
BC,BC7,ENSMUSG00000058056,Palld,0.3495505612809955
BC,BC7,ENSMUSG00000032456,Nmnat3,0.34811933787769656
BC,BC7,ENSMUSG00000059810,Rgs3,0.3444344959383092
BC,BC7,ENSMUSG00000040364,Sec1,0.33821287527045
BC,BC7,ENSMUSG00000087278,A930006I01Rik,0.3364963416959316
BC,BC7,ENSMUSG00000027827,Kcnab1,0.3198943133380131
BC,BC7,ENSMUSG00000055421,Pcdh9,0.3100782807820685
BC,BC7,ENSMUSG00000039488,Cntn5,-1.093903911025916
BC,BC7,ENSMUSG00000005649,Cabp5,-0.8648251538234
BC,BC7,ENSMUSG00000049252,Lrp1b,-0.7720098882067072
BC,BC7,ENSMUSG00000052305,Hbb-bs,-0.6183071845107821
BC,BC7,ENSMUSG00000054640,Slc8a1,-0.5990408163142389
BC,BC7,ENSMUSG00000052551,Adarb2,-0.587913708129676
BC,BC7,ENSMUSG00000059857,Ntng1,-0.5511457986526893
BC,BC7,ENSMUSG00000069919,Hba-a1,-0.5489212593337859
BC,BC7,ENSMUSG00000069917,Hba-a2,-0.5347769822488705
BC,BC7,ENSMUSG00000090223,Pcp4,-0.5215754774195589
BC,BC7,ENSMUSG00000038811,Gngt2,-0.5112148213484462
BC,BC7,ENSMUSG00000045103,Dmd,-0.5019082624628577
BC,BC7,ENSMUSG00000028565,Nfia,-0.5018445100087556
BC,BC7,ENSMUSG00000029663,Gngt1,-0.4911007386223944
BC,BC7,ENSMUSG00000048015,Neurod4,-0.46925581691017537
BC,BC7,ENSMUSG00000027562,Car2,-0.44050186540560154
BC,BC7,ENSMUSG00000028266,Lmo4,-0.43411035089343214
BC,BC7,ENSMUSG00000030523,Trpm1,-0.4326805063288323
BC,BC7,ENSMUSG00000028289,Epha7,-0.4305782931981562
BC,BC7,ENSMUSG00000057132,Rpgrip1,-0.42905821115695647
BC,BC8,ENSMUSG00000022311,Csmd3,0.9540929522648016
BC,BC8,ENSMUSG00000029108,Pcdh7,0.7607074545485267
BC,BC8,ENSMUSG00000054162,Spock3,0.5891860045292036
BC,BC8,ENSMUSG00000110246,C130073E24Rik,0.5572347869402112
BC,BC8,ENSMUSG00000049252,Lrp1b,0.5199317858881323
BC,BC8,ENSMUSG00000051177,Plcb1,0.48682501922572863
BC,BC8,ENSMUSG00000021010,Npas3,0.4624149149140374
BC,BC8,ENSMUSG00000049336,Tenm2,0.4546951354201381
BC,BC8,ENSMUSG00000028832,Stmn1,0.44125457575970667
BC,BC8,ENSMUSG00000038418,Egr1,0.43963359102959776
BC,BC8,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.4001915992454354
BC,BC8,ENSMUSG00000110375,Gm45323,0.3989937266344818
BC,BC8,ENSMUSG00000032456,Nmnat3,0.3790050281349377
BC,BC8,ENSMUSG00000052551,Adarb2,0.3781172694960859
BC,BC8,ENSMUSG00000039419,Cntnap2,0.3754775438608675
BC,BC8,ENSMUSG00000087203,Gm13986,0.36591014470566186
BC,BC8,ENSMUSG00000026748,Plxdc2,0.33364434093099493
BC,BC8,ENSMUSG00000052920,Prkg1,0.3014281144094513
BC,BC8,ENSMUSG00000024544,Ldlrad4,0.29900752258499497
BC,BC8,ENSMUSG00000024857,Cabp2,0.28208077593103026
BC,BC8,ENSMUSG00000027827,Kcnab1,-0.7368615974134293
BC,BC8,ENSMUSG00000021337,Scgn,-0.5598584023587168
BC,BC8,ENSMUSG00000016150,Tenm1,-0.5594773723995571
BC,BC8,ENSMUSG00000064341,mt-Nd1,-0.5587196202150387
BC,BC8,ENSMUSG00000030270,Cpne9,-0.5514394956181986
BC,BC8,ENSMUSG00000092094,Zfp804b,-0.5508920590744445
BC,BC8,ENSMUSG00000032036,Kirrel3,-0.5075172447778747
BC,BC8,ENSMUSG00000031558,Slit2,-0.5056889798199059
BC,BC8,ENSMUSG00000059857,Ntng1,-0.45690543686235946
BC,BC8,ENSMUSG00000005649,Cabp5,-0.4539916879231561
BC,BC8,ENSMUSG00000090223,Pcp4,-0.4321187854532971
BC,BC8,ENSMUSG00000050711,Scg2,-0.41674963909456814
BC,BC8,ENSMUSG00000004630,Pcp2,-0.40006176905363133
BC,BC8,ENSMUSG00000055421,Pcdh9,-0.3912455875480426
BC,BC8,ENSMUSG00000036510,Cdh8,-0.37356658740001286
BC,BC8,ENSMUSG00000026163,Sphkap,-0.3526466876542229
BC,BC8,ENSMUSG00000059187,Tafa1,-0.34432408542732357
BC,BC8,ENSMUSG00000058571,Gpc6,-0.32383356277467645
BC,BC8,ENSMUSG00000074505,Fat3,-0.321339280159847
BC,BC8,ENSMUSG00000021098,4930447C04Rik,-0.31967328101483483
BC,BC9,ENSMUSG00000030270,Cpne9,0.8206723691477085
BC,BC9,ENSMUSG00000016150,Tenm1,0.5962485662474922
BC,BC9,ENSMUSG00000049252,Lrp1b,0.5355550629868137
BC,BC9,ENSMUSG00000034755,Pcdh11x,0.4546106983202811
BC,BC9,ENSMUSG00000047907,Tshz2,0.42935412484242075
BC,BC9,ENSMUSG00000027827,Kcnab1,0.39537529954706385
BC,BC9,ENSMUSG00000059187,Tafa1,0.39374669061676215
BC,BC9,ENSMUSG00000038811,Gngt2,0.37935857500634185
BC,BC9,ENSMUSG00000057132,Rpgrip1,0.3162475498070337
BC,BC9,ENSMUSG00000059146,Ntrk3,0.3150730297983516
BC,BC9,ENSMUSG00000032036,Kirrel3,0.2870007617253897
BC,BC9,ENSMUSG00000052551,Adarb2,0.26961201624039943
BC,BC9,ENSMUSG00000108600,Gm32884,0.22602213760322007
BC,BC9,ENSMUSG00000027350,Chgb,0.22236750547196021
BC,BC9,ENSMUSG00000037492,Zmat4,0.21155658552471662
BC,BC9,ENSMUSG00000074415,Mir100hg,0.21081292457029133
BC,BC9,ENSMUSG00000040452,Cdh12,0.19623717797911197
BC,BC9,ENSMUSG00000063626,Unc5d,0.1936846727915887
BC,BC9,ENSMUSG00000021676,Iqgap2,0.18920518872718983
BC,BC9,ENSMUSG00000049148,Plcxd3,0.18845296518413174
BC,BC9,ENSMUSG00000049336,Tenm2,-0.5834062450018186
BC,BC9,ENSMUSG00000022311,Csmd3,-0.47718559882790257
BC,BC9,ENSMUSG00000110246,C130073E24Rik,-0.4283331044019145
BC,BC9,ENSMUSG00000029108,Pcdh7,-0.4129507252541201
BC,BC9,ENSMUSG00000045103,Dmd,-0.403905023674094
BC,BC9,ENSMUSG00000031561,Tenm3,-0.34797464440512615
BC,BC9,ENSMUSG00000028525,Pde4b,-0.33378084685630216
BC,BC9,ENSMUSG00000037940,Inpp4b,-0.33077582088347707
BC,BC9,ENSMUSG00000048015,Neurod4,-0.3139804781559497
BC,BC9,ENSMUSG00000054162,Spock3,-0.29394790314142594
BC,BC9,ENSMUSG00000021730,Hcn1,-0.28785517191157617
BC,BC9,ENSMUSG00000021991,Cacna2d3,-0.2512787763669912
BC,BC9,ENSMUSG00000027562,Car2,-0.2506654851142107
BC,BC9,ENSMUSG00000030428,Ttyh1,-0.2477051152295603
BC,BC9,ENSMUSG00000021337,Scgn,-0.24026264307191889
BC,BC9,ENSMUSG00000070866,Zfp804a,-0.23271750138031425
BC,BC9,ENSMUSG00000110375,Gm45323,-0.22755084967912378
BC,BC9,ENSMUSG00000039419,Cntnap2,-0.22429949680986594
BC,BC9,ENSMUSG00000090223,Pcp4,-0.22196145668022077
BC,BC9,ENSMUSG00000071424,Grid2,-0.21958221558332805
BC,RBC,ENSMUSG00000090223,Pcp4,1.021587799461983
BC,RBC,ENSMUSG00000064293,Cntn4,0.9487285478037641
BC,RBC,ENSMUSG00000004630,Pcp2,0.8341868431394193
BC,RBC,ENSMUSG00000050965,Prkca,0.7654033662296309
BC,RBC,ENSMUSG00000039629,Strip2,0.5330559680249595
BC,RBC,ENSMUSG00000035283,Adrb1,0.5298016719056844
BC,RBC,ENSMUSG00000030523,Trpm1,0.45192175701323656
BC,RBC,ENSMUSG00000027350,Chgb,0.43469063722037776
BC,RBC,ENSMUSG00000035274,Tpbg,0.40560451793129126
BC,RBC,ENSMUSG00000041261,Car8,0.39167216390965814
BC,RBC,ENSMUSG00000020728,Cep112,0.35804268530491745
BC,RBC,ENSMUSG00000085794,Vax2os,0.3510791386956462
BC,RBC,ENSMUSG00000020151,Ptprr,0.3266454468894354
BC,RBC,ENSMUSG00000022514,Il1rap,0.3170529818636311
BC,RBC,ENSMUSG00000030092,Cntn6,0.31298223791483676
BC,RBC,ENSMUSG00000115398,Gm534,0.3069122468111682
BC,RBC,ENSMUSG00000070337,Gpr179,0.30067470098121013
BC,RBC,ENSMUSG00000028525,Pde4b,0.29057429022480064
BC,RBC,ENSMUSG00000031530,Dusp4,0.2873345898523718
BC,RBC,ENSMUSG00000034040,Galnt17,0.2870770184473349
BC,RBC,ENSMUSG00000052305,Hbb-bs,-1.176575018990012
BC,RBC,ENSMUSG00000069919,Hba-a1,-0.9777712716348009
BC,RBC,ENSMUSG00000069917,Hba-a2,-0.9156081627002725
BC,RBC,ENSMUSG00000021337,Scgn,-0.7234845306370257
BC,RBC,ENSMUSG00000027562,Car2,-0.6049652864888817
BC,RBC,ENSMUSG00000025255,Zfhx4,-0.603201262168004
BC,RBC,ENSMUSG00000073940,Hbb-bt,-0.5928942163880017
BC,RBC,ENSMUSG00000026473,Glul,-0.5727685049387029
BC,RBC,ENSMUSG00000034701,Neurod1,-0.564687519677752
BC,RBC,ENSMUSG00000026163,Sphkap,-0.5392322880200724
BC,RBC,ENSMUSG00000031558,Slit2,-0.5339416783249655
BC,RBC,ENSMUSG00000022876,Samsn1,-0.5326705279612994
BC,RBC,ENSMUSG00000033278,Ptprm,-0.5278577866815114
BC,RBC,ENSMUSG00000092094,Zfp804b,-0.5160338802674983
BC,RBC,ENSMUSG00000055865,Tafa3,-0.5031974826555943
BC,RBC,ENSMUSG00000002985,Apoe,-0.49759861680455986
BC,RBC,ENSMUSG00000033080,Vsx1,-0.46777457232851527
BC,RBC,ENSMUSG00000092083,Kcnb2,-0.4542180477212983
BC,RBC,ENSMUSG00000027447,Cst3,-0.44201332909609264
BC,RBC,ENSMUSG00000024063,Lbh,-0.4403519456145253
