author_cell_type,Ano3,Nlgn1,Nxph1,Nell1,Calb1,Robo1,Spock1,Mgat4c,Tafa1,Pcdh9,Hcn1,Cdh6,Sema6a,Tmeff2,Ntng1,Fat3,Pou6f2,Sdk1,Alk,Chrm3,Sox6,Cntn5,Pvalb,Cplx2,Adcy2,Sgcz,Tac1,Tenm1,Lingo2,Kcnd3,Pex5l,Hs6st3,Nrn1,Ebf3,Galntl6,Pcdh7,Plcb1,Pcdh10,Pcp4l1,Rgs6,Cntn4,Cplx1,Dab1,Dgkb,Gabrg3,Kcnb2,Nefm,Kcnh7,Ncam2,Sparcl1,Nrgn,Dpp10,Pcdh11x,Crhbp,Ptprm,Cntnap5a,Fstl5,Nrg1_ENSMUSG00000062991,Runx1,Tppp3,Cck,Vsnl1,Astn2,Sema3a,Cdh18,Asic2,Kirrel3,Sorcs1,Csmd1,Crim1,Cdh12,Penk,Tshz2,Schip1,Cpne4,Meis2,Ebf1,Mid1,Tenm3,Grin2a,Opcml,Pcp4,6330411D24Rik,Ralyl,Rgs4,Gm32647,Hs3st4,Scg2,Col25a1,Clstn2,Ctxn3,Zmat4,Lrrc4c,Rprm,Inpp4b,Vgf,Il1rapl1,Spon1,Lrrtm4,Etl4,Aldoc,Cntnap2,Rbpms,Ldb2,Brinp3,Csmd3,Id4,Alcam,Nkain3,C130073E24Rik,Serpine2,Kcnc2,Megf11,Hspb1,Rbpms2,Phactr1,Nfib,Nnat,Cd63,Resp18,Luzp2,Gpc6,Rbfox1,Hpgd,Tafa2,Mast4,Zeb2,Trhde,Nebl,Ndnf,Nkain2,Gpc5,Pcdh15,Sgcd,Lrp1b,Chrm2,Egfem1,Maml2,Ptn,Mafb,Kcnd2,Isl1,Grm7,Grm1,Sphkap,Ptprt,Rgs2,Fabp5,Grid2,Sorcs3,Grm5,Igfbp5,Kcnq5,Kcnip1,Atp1b1,Foxp2,Gabra2,Ywhah,Frmpd4,Unc13c,Stxbp6,Cpne5,Gabrb1,Ppp1r17,Chst9,D130009I18Rik,Khdrbs2,Thsd7b,Thrb,Fos,Trarg1,Dlgap1,Tbx20,Opn4,Man1a,Ntrk3,Spp1,Junb,Pals2,Coch,Lmo4,Npas3,Synpr,Ldhb,S100b,Ryr3,Tpbg,Bhlhe22,Cpne9,Slc8a1,Pitpnc1,Pcdh17,Rbms3,Cdh8,Unc5d,Il1rapl2,P3h2,Unc5c,Slc24a2,Kctd8,D130079A08Rik,Ptchd4,Cd24a,Epha6,Clu,Etv1,Cdkn1c,Crip2,Nme7,Igfbp2,Prph,Reln,Rgs10,Pde1a,Tenm2,Spock3,Nav3,Xist,Galnt17,Thy1,Marchf1,Kitl,Egr1,Lrfn5,Lhfpl3,Tac2,Adcy8,Fxyd6,Fgf13,Dscam,Rgs7,Cacna2d1,Fgf14,Stmn1,Filip1l,Slit2,Cntn6,Nrxn1,Cacnb2,Sox5,Grik2,Nckap5,C1ql1,Pde3a,Pantr1,Tfap2b,Kcnh5,Camk4,C1ql2,Lamp5,Slc24a3,Cdh22,Gas7,Gabra1,Ly6h,Glra3,Gria3,A930001A20Rik,Car3,Prkg1,Slc17a8,Slc1a3,Cdk14,Gpm6b,Cbln2,Grik1,Shisa8,Car8,Frmd5,Gsta4,Cacng3,Cacna2d3,Plxna4,Esrrg,AI593442,Dlgap2,Adarb2,Med12l,Gad1,Sox2ot,Igfbp7,Kcnab1,Anks1b,Efna5,Lhfp,Zfp804a,Wwox,Ptprk,Pde4b,Kcna6,Maf,Cdh20,Dpf3,Grm8,Tkt,C1ql3,Stmn2,Rnf220,Vip,Erbb4,Cbln4,Prkca,Kctd16,Cntnap5b,Lgr5,Adamtsl1,Nwd2,Chgb,Nfia,Nr4a2,Dmd,Lrrtm3,Kalrn,Glra1,Tmem108,Vstm2b,Pde8b,Pak5,Galnt18,Car2,Kcnmb2,Cxcl14,Atrnl1,Rgs5,Gfra1,Epha3,Slc32a1,Slc6a9,Cngb3,Tmem132d,Cpm,Dach1,Slc6a1,Phlda1,Nav2,Dkk3,Ptpro,Olfm3,Glul,Gnb3,Pcp2,Plxdc2,Arhgef26,Nrg3,Csrp1,Hspa1a,Mlc1,Dnajb1,Vcl,Zswim6,Ccn1,Ppp1r15a,Creb5,Wwtr1,Fosb,Atf3,Gfap,Eftud2,Trpm3,Tmsb4x,St18,Tnnt1,Mylk,Rpgrip1,Frmd3,Zfhx4,Fn1,Cabp5,Vsx2,Gm20754,Neto1,Rcvrn,Scgn,Atp2b1,Gsg1,Sulf1,Gnat2,Gngt2,Gabrr3,Grm6,Gabrr2,Epb41l2,Gngt1,Prph2,Vwc2l,Tmem200a,Epha7,Neurod4,Fam135b,Trpm1,Rbp1,Cdh9,Tmsb10,Rgs3,Rtbdn,Lrfn2,Pde6h,Pde6c,Opn1mw,Gm32442,Opn1sw,Arr3,Rbp3,Tm4sf1,Arl15,Mecom,Ptprb,Id1,Adgrl4,Ly6a,Ly6c1,Ctla2a,Flt1,Klf2,Slco1a4,Bsg,Itm2a,Cldn5,Pltp,Vwc2,Vim,Utrn,Dock4,Arhgap15,Ndrg1,Aqp4,Dbi,Gpr37,Spc25,Il33,Prdx6,Mfge8,Col9a1,Rlbp1,Abca8a,Acsl3,Gng5,Ctss,Ctsd,Selenop,C1qa,Trem2,Ftl1,Cd74,C1qb,Coro1a,Cxcl10,Cd52,Hmgb2,Cdkn1a,Ndufa4l2,Pdgfrb,Myl9,Plcl1,Crip1,Atp1a2,Cald1,Vtn,Mgp,Dlc1,Mt1,Cep112,H2-K1,Cryab,Slc16a1,Timp3,Rdh5,Rpe65,Slc16a8,Rgr,Trf,Mt3,Col8a1,Cmss1,Pde6g,Rho,Rp1,Sag,Epb41
10_Novel,1.6929233,1.7625562,0.45337254,0.8346161,1.2597185,1.231172,0.7177745,1.7450925,1.4784209,3.219432,1.3210686,0.7518651,0.953996,1.0145376,1.0080663,1.5207394,1.4084098,1.210714,0.9505841,0.5853467,0.006111724,0.96688193,0.670365,0.19570099,0.8993123,0.6891073,0.032255586,0.029840767,1.8327343,0.3102055,0.5529832,0.62840235,1.362667,0.31396127,0.092108205,0.778073,0.52663505,0.46055445,0.31129187,0.30360055,1.4411674,0.6703652,0.8650585,0.05951105,0.77432543,0.51909065,1.579195,0.6021905,0.6300071,0.8508702,0.18940106,0.47056016,0.03171624,0.20208326,0.32464024,0.4962202,0.12744662,0.23074065,0.0202622,1.1269741,0.49030483,1.671151,0.47961783,0.06594263,0.38199994,1.4651135,0.56184816,0.03307726,0.37032193,0.18229178,0.42125985,0.006363776,0.07361952,0.5832205,0.04184886,0.0319171,1.5540442,0.17126918,0.48041892,1.0017614,0.6240996,2.708771,0.31117576,0.3078401,0.3074304,0.3314738,0.04086148,0.3473391,0.012645738,0.8122817,0.036539417,1.1495093,0.7974326,0.031391006,0.29346737,0.32964373,1.5284717,0.5109526,0.027827183,0.44207442,1.220539,1.301661,1.4194261,0.21895766,0.010992308,0.12708701,0.15173344,0.062026758,0.38068828,0.0075972956,0.0094127385,1.0059985,0.00061586505,0.11380576,0.5412011,0.28741345,0.0115979295,0.019498639,0.2533617,0.37493038,0.10645174,0.07310277,1.9808496,0.21726304,0.4855897,0.4256584,0.018979695,0.18056189,0.48006982,0.005911559,0.3238819,0.011114958,0.07205961,0.19376925,0.94195455,0.01501968,0.33407032,0.23751223,0.4382349,0.008209808,0.14993404,0.50588304,1.2412548,0.6278931,0.30860686,0.2698963,0.33141312,0.8214282,0.021263069,0.008075444,0.3451853,0.2708388,0.03129393,0.21652058,2.2349074,0.0058761206,1.11631,1.7357161,0.42483944,0.5344683,0.025490055,0.23433359,0.53622043,0.026317384,0.0943225,0.030005991,0.31124598,0.09217805,0.07902721,0.19346337,0.04024879,1.2171574,0.002678366,0.004431645,0.15766293,0.0830529,0.020319821,0.10480865,0.13366953,0.01337964,0.10472295,0.15402474,0.21297325,1.4504544,0.014495215,0.17506525,0.0,0.003231748,0.23522022,0.60496867,0.2746395,0.5032597,0.9515053,0.0076622535,0.12814859,0.13314223,0.16709755,0.13862863,0.14805558,0.66725236,0.04023749,0.5216304,0.005944062,1.0287023,0.5534256,0.0048401826,0.008262475,0.018364877,0.38929588,0.002947338,0.046905607,0.381515,0.07163012,0.0,1.8631418,0.36900678,0.6901051,0.7986892,0.23687725,1.6876018,0.14167777,0.14676929,0.12225894,1.2172685,0.5679396,0.0017350542,0.32207826,0.00096891297,0.2620432,1.0363365,0.95743334,0.87021506,1.0151016,1.8719326,0.021509275,0.4932176,0.19398455,1.5595738,0.27651593,0.012401152,0.33408007,0.016143102,0.020297121,0.0409974,0.01850976,0.013688338,0.42271984,0.2134281,0.0043492625,0.0059388475,0.5461642,0.10191968,0.04512117,0.061343003,0.5776001,0.08407177,0.5413949,0.0002713319,0.0013550414,0.2867537,0.0051150844,0.007684493,1.573862,0.081925854,0.0035794184,0.14159516,0.010611055,0.0009955289,0.041518185,0.08051712,0.5787526,0.27358538,0.044746675,0.17956442,0.14791368,0.025378179,0.30579484,0.34699926,0.011183841,0.003604201,0.095918074,0.30651915,1.0958313,0.56474835,0.32819676,0.20262724,0.5044019,0.14555481,1.088278,0.20097077,0.008960359,0.0046879933,0.016318671,0.17515141,0.5654101,0.00081482757,1.5933716,0.2970736,0.0,0.003909732,0.0007187311,0.11735028,1.4183784,0.19183479,0.02895788,0.0051208227,0.0139142955,0.701071,0.11434035,0.01228245,0.13336481,0.20571372,0.11807915,0.0022456085,0.07737942,0.08649253,0.17477982,0.16405576,0.49788728,0.088975616,0.0021813554,0.0101153,0.80282074,0.00055880746,0.030168286,0.0071711047,0.008935991,0.007494315,0.0055126357,0.007886044,0.0068630315,0.20644116,0.21278192,0.14328794,0.4634394,0.072605796,0.06585622,0.053570673,0.13310283,0.0019209391,0.001978166,0.01785248,0.0038872464,2.0580146,0.016530665,0.04329146,0.0,0.12327463,0.066414595,0.19307289,0.015945276,0.025819778,0.0037351635,0.0037511396,0.028628832,0.010784348,0.0,0.12707654,1.0021361,1.8219291,0.0013084385,0.0071152584,0.009098533,0.08872219,0.19224124,0.103452325,0.0,0.0027677913,0.00026640316,0.00089324644,0.0058371187,0.002791031,0.0028490867,0.79144573,0.0025056533,0.0047647734,0.000610136,0.0002713319,0.00028772088,0.0,0.0036487929,0.09531545,0.004960972,0.00388984,0.0058656107,0.07180845,0.036943,0.0010568217,0.069928765,0.0,0.0041259057,0.0,1.6532354,0.08459342,0.040020596,0.07408947,0.0010865977,0.00055480626,0.0030613584,0.0019657945,0.0004062966,0.0003845708,0.00031699857,0.0,0.2130856,0.0052674445,0.0037730183,0.0025976456,0.0,0.0,0.0,0.0005453737,0.00038873908,0.0025154804,0.0,1.5988187,0.05117315,0.0,0.0023878098,0.20205654,0.00084874174,0.105887696,0.1310482,0.0017288249,0.0035292497,0.0045403116,0.44308555,0.0055884602,0.0045868047,0.0012558884,0.15406738,0.00031517574,0.009109813,0.0016282874,0.0,0.27744177,0.07698115,0.0041150483,0.5413868,0.0,0.0035056577,0.0,0.929559,0.0003615066,0.0020415236,0.09143856,0.0006831807,0.00070783513,0.01956908,0.03356365,0.0021192108,0.0,0.00063979696,0.17391619,0.0,0.0006102021,0.0020171534,0.00097513944,0.0004757341,0.19048795,0.44824106,0.059953872,0.07345521,0.002073719,0.07377324,0.03666376,0.005768423,0.0,0.0,0.0,0.0009772961,0.72686946,0.00033486375,0.7691019,0.0051664133,0.017656688,0.0012754209,0.010189436,0.27044967
11_Novel,0.6472647,0.7332105,0.26682878,0.020088801,0.03941215,0.029743243,0.38725734,1.3663764,0.29212612,0.9242424,0.07603633,0.008975963,0.6616505,0.061517328,0.89591277,0.86572194,0.1623517,1.1236718,0.05397313,1.2394288,0.81544805,1.4095634,1.3373187,1.2129545,1.0171824,1.12653,1.4568715,0.85406506,1.6902504,0.7956949,1.4889472,0.94664574,1.9657376,1.2341262,2.0982525,0.16869757,0.52705896,0.6786621,0.15744328,0.02128829,1.0794371,0.3682405,0.04584302,0.011741104,0.9754535,0.8644146,1.2776229,0.8752624,0.7089279,0.67152673,0.4426306,0.8605911,0.018156793,0.058603376,0.01628862,0.2858741,0.57861686,0.5536777,0.0018552658,1.386045,0.0136689795,1.256043,0.31219855,0.04130138,0.13041471,0.5685784,0.042918216,0.7474765,0.14003663,0.0064930622,0.017843602,0.010603502,0.7611254,1.1996156,1.0204116,0.042362068,0.3954217,0.029691441,0.47357598,0.35797036,0.5655727,1.6301754,0.7140894,1.389006,0.20184462,0.40637112,0.0062264875,1.3530926,0.03498897,0.38976523,0.018448323,0.040438633,0.50755054,0.05156759,0.064744964,0.022763543,1.2136497,0.009562204,0.0413318,0.16861832,0.19574246,1.822261,1.4002558,0.2295333,0.017883996,0.3267707,0.2890402,0.13784286,0.058832817,0.12429698,0.027290696,0.6752799,0.27514157,0.25382632,0.8480684,0.576005,0.006591153,0.031812582,0.13317823,1.1040399,0.17379664,0.97000813,0.959367,0.4167049,0.69106406,0.20147169,0.59240776,0.005775597,0.26661903,0.0027639754,0.16100374,0.011694755,0.027386941,0.16036434,1.5051273,0.003788269,0.12327986,0.09619205,0.33912522,0.0078166835,0.13815376,0.62222344,0.70269245,0.039601468,0.86955243,0.011602658,0.12563889,0.8393036,0.049211167,0.016403362,0.07134632,0.021629252,0.015498198,0.7525694,1.8069832,0.15614991,0.1447672,1.8647193,0.5812581,0.29877827,0.0051725595,0.049262665,0.050734308,0.15855359,0.008990926,0.61250585,0.9624764,0.11838829,0.4778983,0.12630917,0.060435675,0.22048712,0.00040374574,0.0030558547,0.18436934,0.42940077,0.010599066,0.08924676,0.028292418,0.0114849,0.6020531,0.22807671,0.11025191,0.88028204,0.026108854,0.008613054,0.00029968345,0.004792964,0.29036057,0.7180874,0.45597517,0.2052076,0.5005941,0.009885076,0.09933528,0.0073907897,0.13544661,0.5279562,0.1647875,1.0485467,1.0216633,0.5050011,0.00047377928,0.9758085,0.22074577,0.0017352916,0.011112846,0.25195763,0.20084308,0.003176814,0.021798098,0.031306192,0.51451516,0.0061962246,1.2718856,0.50989944,0.250974,0.8545621,0.5970636,1.9645561,0.8377316,0.10467138,0.08071839,1.1285033,0.7899117,0.0033424057,0.012613693,0.002477242,0.2343191,0.8212992,0.5681576,0.26796263,1.3742936,2.1159341,0.038577247,0.47053605,0.16604272,1.4704176,0.39449364,0.3354156,0.21970575,0.041123003,0.03130443,0.7572359,0.0006728922,0.009992258,0.644791,0.20605211,0.010685858,0.0055383374,0.7845107,0.0073493714,0.023213042,0.19210233,1.0187953,0.28345525,0.68354404,0.0013322866,0.00052317604,0.033803508,0.0009584826,0.0035217537,1.7163825,0.05933027,0.0039548236,0.57869464,0.016231092,0.0026681663,0.042276647,0.09225686,0.3037454,0.088320635,0.03490453,0.13975494,0.2015893,0.04089869,0.03684373,0.15745673,0.0145822335,0.0032249761,0.0039489917,0.028356792,0.7856911,0.29247448,0.42351004,0.06205987,0.36049995,0.015001093,0.092735365,0.22050817,0.009932241,0.0042985114,0.04012281,0.06533941,0.4765023,0.0005688029,1.9341179,0.28119302,0.0023496163,0.0015087373,0.002220534,0.45076445,1.3142672,0.19829261,0.010347838,0.010503395,0.42498833,0.56675774,0.030588394,0.0047331257,0.38531148,0.072002955,0.15242077,0.0061330893,0.0907627,0.21857625,0.2258116,0.33721396,0.027848743,0.055150613,0.0007143155,0.013334976,0.6015015,0.007246284,0.003793213,0.007355415,0.010215029,0.015722865,0.0026703293,0.14255363,0.004062552,0.9294283,0.18987411,0.050548214,0.54283446,0.2205247,0.009981275,0.02653531,0.113914706,0.0017376444,0.0041828253,0.07280291,0.05396137,1.79463,0.024805967,0.057411537,0.000326533,0.10105373,0.05239498,0.12626146,0.01790426,0.022549037,0.0033805599,0.005636687,0.016762769,0.0027013964,0.0,0.104459025,1.5498009,1.9238958,0.0013793178,0.0057310048,0.010399103,0.06274506,0.15431096,0.42726007,0.000710729,0.0020750596,0.000628464,0.002468651,0.0010152528,0.0051237685,0.0,0.7205365,0.0029141482,0.0035929584,0.00019696364,0.0006876575,0.00020210685,0.0,0.004495129,0.06350577,0.00407846,0.006637059,0.024741875,0.0067514265,0.009070596,0.0018529848,0.11271639,0.007428687,0.011197701,0.0011441222,1.6410202,0.1514447,0.021043299,0.013602272,0.001958416,0.00021368086,0.0031409161,0.0022651341,0.00037113405,0.0,0.0026247795,0.0,0.1650556,0.0008306373,0.0033120867,0.011357061,0.00019839942,0.0,0.0,0.00045561552,0.0014534573,0.009080751,0.0,1.089806,0.111949235,0.0,0.0022246086,0.0152350655,0.0013516451,0.32632542,0.109818794,0.0037298165,0.028054874,0.0002027018,0.4652194,0.08155734,0.0012403814,0.0005509361,0.17091359,0.0024486226,0.0021741842,0.0030317234,0.0008326656,0.40532064,0.026901787,0.004333687,0.5016239,0.0019618985,0.005655271,0.0010374526,1.0096366,0.0009667134,0.006030179,0.16890971,0.0006339972,0.002425267,0.021596052,0.03233681,0.00064410927,0.0,0.00059553946,0.0044515394,0.0016056955,0.001111384,0.00072073727,0.0030066727,0.0,0.2807548,0.33642364,0.14131619,0.0203491,0.0006287503,0.027222002,0.006368832,0.014685278,0.0,0.00061319117,0.0,0.0035457658,0.7805693,0.00020245854,0.68764067,0.006948062,0.016783733,0.0050602313,0.013343232,0.25309506
12_ooDS_NT,0.09729396,1.1762209,0.17634971,0.797945,0.041207865,0.18165727,0.26034158,0.46809012,0.1185168,2.1336157,0.51494324,0.14708371,0.26269263,0.31100655,0.27074045,0.45180586,0.023960583,0.0817042,1.2719829,0.7824897,0.002546816,0.08413345,0.13501766,0.63974,0.21485528,0.12138621,0.025680106,0.21464017,0.53786653,0.43996483,0.6835337,0.32683927,1.4609671,0.2540681,0.20227784,1.1807102,1.2007262,0.70763624,0.57537144,1.1341631,1.6261247,1.5511305,1.1459378,0.43063226,1.6718757,0.8751617,1.6247745,1.8434386,1.7305053,1.4412078,0.05539741,0.102850415,0.030266589,0.14269923,0.3627031,0.008574859,1.0392641,1.3660679,0.005102098,1.2987709,0.008908731,1.8237059,0.54546326,0.45061907,0.7320751,1.2831408,0.602221,0.020401882,0.10867636,0.31662548,0.04433317,0.008052161,0.15978652,1.193131,0.10683703,0.03969169,0.61697865,0.13897067,0.6882064,0.6431244,1.106433,2.866366,0.38408706,1.3168807,0.096343026,0.2242766,0.025100527,1.1511495,0.00543386,0.6092465,0.01982668,0.5094994,1.1373005,0.037951246,0.66328406,0.322131,0.957516,0.35966554,0.6899185,0.08409586,1.3176422,1.1880631,1.1360135,0.12663153,0.08571718,0.25225362,0.16770734,0.48056552,0.616921,0.020988481,0.008540333,0.9618723,0.0018898696,0.035833385,1.358352,0.55742884,0.0047353385,0.0309906,0.3093491,0.9035888,0.18936856,0.30247992,1.5886073,0.04381061,0.018681865,0.4055587,0.048890587,0.56531376,0.25839645,0.11189263,0.14493975,0.007023735,0.03041174,0.031581555,1.2761358,0.01545657,0.70342034,0.34118894,0.4014209,0.024689596,0.02838322,0.019140866,1.0138324,0.759361,0.8348705,0.005942776,0.28600505,1.1172314,0.06503585,0.005804242,0.12688947,0.0063302196,0.07472283,0.44447625,2.0119205,0.0041518975,0.90965635,1.8738202,0.5190257,0.2564506,0.16384645,0.021583386,0.5136586,0.087882616,0.008740085,0.011564532,0.19029939,0.22070688,0.30018324,0.17951453,0.31333932,0.8511781,0.0006201235,0.0010217486,0.007015298,0.07850493,0.010311586,0.08105384,0.09018958,0.070660725,0.07858435,0.011909664,0.19916466,1.670725,0.018469939,0.023896204,0.0,0.009778112,0.25187236,0.6808258,0.5219486,0.39845747,0.52573967,0.008519057,0.022536661,0.0036939522,0.045178626,0.29645148,0.34514144,0.91817147,0.17848247,0.37301096,0.0013983793,0.42573377,0.35803995,0.0027027372,0.0033296193,0.018610457,0.24809605,0.005466696,0.005719708,0.6615933,0.22439325,0.00073794037,1.235583,0.6833814,0.20663689,0.8343011,0.20784943,1.8305612,0.34220353,0.10995544,0.0385248,0.84701777,0.8586421,0.0027035484,0.25569955,0.002107448,0.29389217,0.48282197,0.6166916,0.46658424,1.2200912,2.0206676,0.026636206,0.8434597,0.31470937,1.7607781,0.27480423,0.26730457,0.2527755,0.01987765,0.022210693,0.17673571,0.00020318176,0.010088316,0.17880341,0.096641004,0.005674806,0.002895569,0.61615556,0.009015042,0.13768809,0.06659008,1.1552985,0.0039541284,0.27043685,0.0012294262,0.00024523525,0.107989945,0.0022229105,0.0016468253,1.0753685,0.0365426,0.076892845,0.076874994,0.046292488,0.0013901917,0.24426706,0.115819335,0.13534848,0.15825836,0.014275843,0.16721177,0.45331928,0.013775437,0.10819141,0.14731704,0.011536695,0.0035798047,0.0055562262,0.028702473,0.7094374,0.26238108,0.3061183,0.08172011,0.45147133,0.011234426,0.6585723,0.19120073,0.0065418244,0.090578906,0.2702312,0.5008938,0.7163018,0.0,1.632345,0.3038754,0.0014380668,0.0013932186,0.0007112644,0.07904319,1.7854056,0.13553253,0.01265053,0.009387879,0.0176253,0.9984556,0.06774072,0.0075197443,0.039046813,0.05059393,0.18931468,0.012828096,0.08707662,0.107191384,0.039642558,0.19455518,0.3496977,0.13075693,0.0017889806,0.00938963,0.7723645,0.0,0.0016242989,0.001039173,0.008802498,0.059336286,0.017275022,0.0076184836,0.008734434,0.2753316,0.26144972,0.18018238,0.4317917,0.6856312,0.027219687,0.21660803,0.16669355,0.0021703208,0.004208165,0.108229265,0.0019561448,2.2627506,0.031179555,0.08760317,0.0,0.107020706,0.075083435,0.20748848,0.027229222,0.030143013,0.0016703586,0.0014661055,0.01510516,0.0024068267,0.00024254517,0.1116006,1.090882,1.5653237,0.0019544924,0.0042600557,0.013308314,0.06749001,0.16790774,0.06205307,0.0,0.00028261932,0.0007552653,0.0008729468,0.0031207702,0.0017782575,0.0002724606,0.5898139,0.0030051528,0.0015106006,0.0,0.00039693044,0.0,0.0,0.00506385,0.023636168,0.0035167302,0.003654536,0.0034427121,0.0019567988,0.065925166,0.0018868488,0.012633794,0.00031883287,0.008192723,0.0,1.7352747,0.08833482,0.026878715,0.040026892,0.00043200966,0.00018609877,0.0015168482,0.001144001,0.0004156934,0.0006760866,0.00026807067,0.0,0.1918933,0.000748875,0.0029593874,0.0034867616,0.0,0.0,0.0,0.0003547367,0.0,0.0008950684,0.0,1.4059268,0.0010065773,0.0,0.004819364,0.41949823,0.0041192,0.09054298,0.051441718,0.0010682488,0.097230494,0.0009522641,0.3424873,0.00787327,0.0043063713,0.00046219205,0.18307245,0.0,0.00041250596,0.0025832665,0.0004620064,0.28479072,0.022658106,0.0013171106,0.5970099,0.00017324873,0.00332574,0.00026032247,0.9114802,0.0011338835,0.0014330726,0.15384212,0.00022145861,0.002059807,0.02925073,0.013848274,0.0014503922,0.0014085629,0.0010010584,0.031515967,0.0,0.0040735207,0.0014803702,0.00090116356,0.0,0.31876498,0.2884449,0.027476693,0.017229231,0.00019712308,0.04098069,0.014042757,0.0029115526,0.0009817901,0.0005936974,0.0,0.001734318,0.6608618,0.0,0.7060075,0.003128022,0.013492915,0.0025265387,0.011556854,0.35347712
