Cell,Subclass,Ensembl,Gene,Coefficient
BC,BC8,ENSMUSG00000020444,Guk1,0.29005505396671394
BC,BC8,ENSMUSG00000110375,Gm45323,0.2771126225165315
BC,BC8,ENSMUSG00000032456,Nmnat3,0.2749714745865565
BC,BC8,ENSMUSG00000027827,Kcnab1,-0.5203670883007903
BC,BC8,ENSMUSG00000092341,Malat1,-0.4802952631837736
BC,BC8,ENSMUSG00000016150,Tenm1,-0.43566862358255165
BC,BC8,ENSMUSG00000030270,Cpne9,-0.43448022205330533
BC,BC8,ENSMUSG00000032036,Kirrel3,-0.4193884645501341
BC,BC8,ENSMUSG00000021337,Scgn,-0.3779214602803862
BC,BC8,ENSMUSG00000059857,Ntng1,-0.36275920769631065
BC,BC8,ENSMUSG00000050711,Scg2,-0.3375320539558919
BC,BC8,ENSMUSG00000059974,Ntm,-0.32701769019635873
BC,BC8,ENSMUSG00000036510,Cdh8,-0.3218700739400259
BC,BC8,ENSMUSG00000092094,Zfp804b,-0.308096892829502
BC,BC8,ENSMUSG00000031558,Slit2,-0.30033931075497894
BC,BC8,ENSMUSG00000052613,Pcdh15,-0.2993919963747212
BC,BC8,ENSMUSG00000066392,Nrxn3,-0.2979200984215809
BC,BC8,ENSMUSG00000004630,Pcp2,-0.29711327201110516
BC,BC8,ENSMUSG00000058571,Gpc6,-0.27799125665553576
BC,BC8,ENSMUSG00000052572,Dlg2,-0.27739509123480766
BC,BC8,ENSMUSG00000074505,Fat3,-0.27261212852455774
BC,BC8,ENSMUSG00000021268,Meg3,-0.2653893650761223
BC,BC8,ENSMUSG00000044042,Fmn1,-0.2640444231862863
BC,BC9,ENSMUSG00000030270,Cpne9,1.0084110326993114
BC,BC9,ENSMUSG00000016150,Tenm1,0.8321490586169934
BC,BC9,ENSMUSG00000027827,Kcnab1,0.6734335537734516
BC,BC9,ENSMUSG00000049252,Lrp1b,0.6322784844134286
BC,BC9,ENSMUSG00000034755,Pcdh11x,0.6246277963592904
BC,BC9,ENSMUSG00000047907,Tshz2,0.5501550550035708
BC,BC9,ENSMUSG00000059187,Tafa1,0.5167398869250326
BC,BC9,ENSMUSG00000044349,Snhg11,0.48596300178319507
BC,BC9,ENSMUSG00000052727,Map1b,0.45916259968464024
BC,BC9,ENSMUSG00000057132,Rpgrip1,0.4553394121849785
BC,BC9,ENSMUSG00000059146,Ntrk3,0.44279549331805385
BC,BC9,ENSMUSG00000032036,Kirrel3,0.42710174819710434
BC,BC9,ENSMUSG00000038811,Gngt2,0.3901760257550567
BC,BC9,ENSMUSG00000027350,Chgb,0.3495872654554997
BC,BC9,ENSMUSG00000052551,Adarb2,0.30603680964555474
BC,BC9,ENSMUSG00000040452,Cdh12,0.29267227844496746
BC,BC9,ENSMUSG00000037492,Zmat4,0.2877465572057702
BC,BC9,ENSMUSG00000040003,Magi2,0.28475742424521056
BC,BC9,ENSMUSG00000108600,Gm32884,0.27728870074217027
BC,BC9,ENSMUSG00000021098,4930447C04Rik,0.26921519391228266
BC,BC9,ENSMUSG00000049336,Tenm2,-0.8230005004708911
BC,BC9,ENSMUSG00000022311,Csmd3,-0.6470493941235371
BC,BC9,ENSMUSG00000045103,Dmd,-0.5954443862143513
BC,BC9,ENSMUSG00000029108,Pcdh7,-0.5827510662298037
BC,BC9,ENSMUSG00000110246,C130073E24Rik,-0.5770567484069151
BC,BC9,ENSMUSG00000031561,Tenm3,-0.4736064986898587
BC,BC9,ENSMUSG00000034912,Mdga2,-0.44178377481255066
BC,BC9,ENSMUSG00000054162,Spock3,-0.43413413618201613
BC,BC9,ENSMUSG00000037940,Inpp4b,-0.41706766201659173
BC,BC9,ENSMUSG00000028525,Pde4b,-0.39807229597978855
BC,BC9,ENSMUSG00000048015,Neurod4,-0.3747306110358549
BC,BC9,ENSMUSG00000022340,Sybu,-0.35631619118366276
BC,BC9,ENSMUSG00000032625,Thsd7a,-0.3334711162791536
BC,BC9,ENSMUSG00000070866,Zfp804a,-0.324383719643972
BC,BC9,ENSMUSG00000039419,Cntnap2,-0.32414107755303934
BC,BC9,ENSMUSG00000071424,Grid2,-0.3211890180834681
BC,BC9,ENSMUSG00000021301,Hecw1,-0.2981885803036648
BC,BC9,ENSMUSG00000110375,Gm45323,-0.2973157859817565
BC,BC9,ENSMUSG00000021730,Hcn1,-0.286054338047563
BC,BC9,ENSMUSG00000026335,Pam,-0.2854593661913415
BC,RBC,ENSMUSG00000090223,Pcp4,0.9738146491634041
BC,RBC,ENSMUSG00000004630,Pcp2,0.8392225099779749
BC,RBC,ENSMUSG00000064293,Cntn4,0.8232925103953992
BC,RBC,ENSMUSG00000050965,Prkca,0.8212646880128587
BC,RBC,ENSMUSG00000001175,Calm1,0.5693082277834783
BC,RBC,ENSMUSG00000027350,Chgb,0.5010287021794689
BC,RBC,ENSMUSG00000025085,Ablim1,0.4419825301045116
BC,RBC,ENSMUSG00000030523,Trpm1,0.4304174802951316
BC,RBC,ENSMUSG00000026335,Pam,0.40664849662050734
BC,RBC,ENSMUSG00000039629,Strip2,0.3902021604463405
BC,RBC,ENSMUSG00000041685,Fcho2,0.38189778139144476
BC,RBC,ENSMUSG00000037610,Kcnmb2,0.3569429529365109
BC,RBC,ENSMUSG00000041261,Car8,0.35471632023658267
BC,RBC,ENSMUSG00000020728,Cep112,0.349164921661605
BC,RBC,ENSMUSG00000022708,Zbtb20,0.2971957496652785
BC,RBC,ENSMUSG00000103428,Gm20754,0.2882779187314986
BC,RBC,ENSMUSG00000030092,Cntn6,0.28783898495610055
BC,RBC,ENSMUSG00000085794,Vax2os,0.28712278895609356
BC,RBC,ENSMUSG00000022514,Il1rap,0.28361662559381823
BC,RBC,ENSMUSG00000035283,Adrb1,0.28339285673188086
BC,RBC,ENSMUSG00000052305,Hbb-bs,-1.1039623894962207
BC,RBC,ENSMUSG00000069919,Hba-a1,-0.9180295628971723
BC,RBC,ENSMUSG00000069917,Hba-a2,-0.8579216491782634
BC,RBC,ENSMUSG00000073940,Hbb-bt,-0.6146790337003287
BC,RBC,ENSMUSG00000092094,Zfp804b,-0.5082021638683335
BC,RBC,ENSMUSG00000055421,Pcdh9,-0.4804617374580479
BC,RBC,ENSMUSG00000027562,Car2,-0.45094933332738085
BC,RBC,ENSMUSG00000002985,Apoe,-0.4506288460833273
BC,RBC,ENSMUSG00000026163,Sphkap,-0.43556049493897314
BC,RBC,ENSMUSG00000025255,Zfhx4,-0.4339304571210662
BC,RBC,ENSMUSG00000026473,Glul,-0.4307828185363391
BC,RBC,ENSMUSG00000033278,Ptprm,-0.4284764663453871
BC,RBC,ENSMUSG00000022876,Samsn1,-0.4093607179855534
BC,RBC,ENSMUSG00000021337,Scgn,-0.40935642279553247
BC,RBC,ENSMUSG00000029245,Epha5,-0.40560595156365165
BC,RBC,ENSMUSG00000022892,App,-0.4041049976690007
BC,RBC,ENSMUSG00000060534,Dcc,-0.3950733311452783
BC,RBC,ENSMUSG00000071424,Grid2,-0.36822906761023994
BC,RBC,ENSMUSG00000033981,Gria2,-0.3664932039979843
BC,RBC,ENSMUSG00000098682,Otx2os1,-0.36139067483058973
