Cell,Subclass,Ensembl,Gene,Coefficient
RGC,18_Novel,ENSMUSG00000052387,Trpm3,-0.5734710511458413
RGC,18_Novel,ENSMUSG00000029108,Pcdh7,-0.5713856828341702
RGC,18_Novel,ENSMUSG00000056755,Grm7,-0.5593286959357952
RGC,18_Novel,ENSMUSG00000028222,Calb1,-0.5475895030156255
RGC,18_Novel,ENSMUSG00000027777,Schip1,-0.5428389035488967
RGC,18_Novel,ENSMUSG00000020704,Asic2,-0.5418860974011805
RGC,18_Novel,ENSMUSG00000108532,Gm32647,-0.5308969489692188
RGC,18_Novel,ENSMUSG00000053819,Camk2d,-0.5265737990562362
RGC,18_Novel,ENSMUSG00000003657,Calb2,-0.5056303782541695
RGC,18_Novel,ENSMUSG00000049336,Tenm2,-0.5055030075536032
RGC,19_Novel,ENSMUSG00000050587,Lrrc4c,0.9428845871109132
RGC,19_Novel,ENSMUSG00000027777,Schip1,0.870584916299884
RGC,19_Novel,ENSMUSG00000053465,Hs6st3,0.7953008971550236
RGC,19_Novel,ENSMUSG00000053477,Tcf4,0.777509515831861
RGC,19_Novel,ENSMUSG00000059187,Tafa1,0.7368682102034827
RGC,19_Novel,ENSMUSG00000055409,Nell1,0.7336013725150319
RGC,19_Novel,ENSMUSG00000040037,Negr1,0.6927377830590807
RGC,19_Novel,ENSMUSG00000021379,Id4,0.6452349338385086
RGC,19_Novel,ENSMUSG00000022636,Alcam,0.6059260959938262
RGC,19_Novel,ENSMUSG00000018451,6330403K07Rik,0.5712469897620404
RGC,19_Novel,ENSMUSG00000016150,Tenm1,0.5637431192703675
RGC,19_Novel,ENSMUSG00000045573,Penk,0.5317082226921499
RGC,19_Novel,ENSMUSG00000022311,Csmd3,0.5166451262128176
RGC,19_Novel,ENSMUSG00000034098,Fstl5,0.5127438726689655
RGC,19_Novel,ENSMUSG00000036578,Fxyd7,0.48733631123771337
RGC,19_Novel,ENSMUSG00000031137,Fgf13,0.4793283030357277
RGC,19_Novel,ENSMUSG00000043531,Sorcs1,0.4787962483455633
RGC,19_Novel,ENSMUSG00000035131,Brinp3,0.47150610845833063
RGC,19_Novel,ENSMUSG00000028832,Stmn1,0.46431715073645347
RGC,19_Novel,ENSMUSG00000039706,Ldb2,0.45285842129493875
RGC,19_Novel,ENSMUSG00000003657,Calb2,-1.3213569039018045
RGC,19_Novel,ENSMUSG00000027210,Meis2,-0.9100588159778851
RGC,19_Novel,ENSMUSG00000039419,Cntnap2,-0.8014376829599401
RGC,19_Novel,ENSMUSG00000057098,Ebf1,-0.7608232754832175
RGC,19_Novel,ENSMUSG00000021730,Hcn1,-0.7112159959378261
RGC,19_Novel,ENSMUSG00000026058,Khdrbs2,-0.6345460314394018
RGC,19_Novel,ENSMUSG00000017390,Aldoc,-0.6066442063912563
RGC,19_Novel,ENSMUSG00000092094,Zfp804b,-0.5785274061947454
RGC,19_Novel,ENSMUSG00000049336,Tenm2,-0.5742052221908412
RGC,19_Novel,ENSMUSG00000050711,Scg2,-0.5613530967731907
RGC,19_Novel,ENSMUSG00000029088,Kcnip4,-0.561181825332551
RGC,19_Novel,ENSMUSG00000029108,Pcdh7,-0.5433345077826521
RGC,19_Novel,ENSMUSG00000042258,Isl1,-0.5426575943815003
RGC,19_Novel,ENSMUSG00000006586,Runx1t1,-0.5004552292619029
RGC,19_Novel,ENSMUSG00000022577,Ly6h,-0.4722307339010759
RGC,19_Novel,ENSMUSG00000092083,Kcnb2,-0.46452768716508236
RGC,19_Novel,ENSMUSG00000074505,Fat3,-0.4585193872069082
RGC,19_Novel,ENSMUSG00000039717,Ralyl,-0.45460652760720877
RGC,19_Novel,ENSMUSG00000092341,Malat1,-0.45318642806726417
RGC,19_Novel,ENSMUSG00000003279,Dlgap1,-0.4510824671047779
RGC,1_W3D1.1,ENSMUSG00000003657,Calb2,1.0033068406063523
RGC,1_W3D1.1,ENSMUSG00000022762,Ncam2,0.8660586607807478
RGC,1_W3D1.1,ENSMUSG00000072235,Tuba1a,0.8102915916845858
RGC,1_W3D1.1,ENSMUSG00000070695,Cntnap5a,0.7375912912837327
RGC,1_W3D1.1,ENSMUSG00000022332,Khdrbs3,0.7301381635541646
RGC,1_W3D1.1,ENSMUSG00000049100,Pcdh10,0.7288884816318495
RGC,1_W3D1.1,ENSMUSG00000110246,C130073E24Rik,0.7274466631226876
RGC,1_W3D1.1,ENSMUSG00000033278,Ptprm,0.6843050338083037
RGC,1_W3D1.1,ENSMUSG00000004951,Hspb1,0.6774440423235542
RGC,1_W3D1.1,ENSMUSG00000036466,Megf11,0.6612341691247605
RGC,1_W3D1.1,ENSMUSG00000096914,Galntl6,0.6543815942734638
RGC,1_W3D1.1,ENSMUSG00000027674,Pex5l,0.6088614931445834
RGC,1_W3D1.1,ENSMUSG00000061787,Rps17,0.5765773593373907
RGC,1_W3D1.1,ENSMUSG00000001525,Tubb5,0.5697521731173467
RGC,1_W3D1.1,ENSMUSG00000048988,Elfn1,0.516854005053589
RGC,1_W3D1.1,ENSMUSG00000045294,Insig1,0.5153994737775428
RGC,1_W3D1.1,ENSMUSG00000022636,Alcam,0.5130219584574863
RGC,1_W3D1.1,ENSMUSG00000075020,Mir670hg,0.5091801630895546
RGC,1_W3D1.1,ENSMUSG00000039539,Sgcz,0.507411941595183
RGC,1_W3D1.1,ENSMUSG00000057455,Rit2,0.5069468406321065
RGC,1_W3D1.1,ENSMUSG00000029088,Kcnip4,-1.9031310822554441
RGC,1_W3D1.1,ENSMUSG00000027238,Frmd5,-1.0986108004918917
RGC,1_W3D1.1,ENSMUSG00000022883,Robo1,-0.9865961419147631
RGC,1_W3D1.1,ENSMUSG00000059187,Tafa1,-0.8669102457734011
RGC,1_W3D1.1,ENSMUSG00000039714,Cplx3,-0.8563269223438598
RGC,1_W3D1.1,ENSMUSG00000022012,Enox1,-0.7811374610932873
RGC,1_W3D1.1,ENSMUSG00000061080,Lsamp,-0.7521371888285013
RGC,1_W3D1.1,ENSMUSG00000039126,Prune2,-0.6837204918484487
RGC,1_W3D1.1,ENSMUSG00000052920,Prkg1,-0.6695736359472689
RGC,1_W3D1.1,ENSMUSG00000026163,Sphkap,-0.6524884485405963
RGC,1_W3D1.1,ENSMUSG00000021647,Cartpt,-0.6476571178265196
RGC,1_W3D1.1,ENSMUSG00000056755,Grm7,-0.644674488504526
RGC,1_W3D1.1,ENSMUSG00000061762,Tac1,-0.5992388808636038
RGC,1_W3D1.1,ENSMUSG00000026576,Atp1b1,-0.5965048373887678
RGC,1_W3D1.1,ENSMUSG00000001175,Calm1,-0.5765253384311778
RGC,1_W3D1.1,ENSMUSG00000039683,Sdk1,-0.570435891503686
RGC,1_W3D1.1,ENSMUSG00000029838,Ptn,-0.5593653816577712
RGC,1_W3D1.1,ENSMUSG00000026238,Ptma,-0.5572239043257725
RGC,1_W3D1.1,ENSMUSG00000028519,Dab1,-0.5511614701838357
RGC,1_W3D1.1,ENSMUSG00000008140,Emc10,-0.5453343440651139
RGC,20_Novel,ENSMUSG00000027210,Meis2,1.2475297311059401
RGC,20_Novel,ENSMUSG00000029088,Kcnip4,1.125467512839855
RGC,20_Novel,ENSMUSG00000055421,Pcdh9,1.0301149009674955
RGC,20_Novel,ENSMUSG00000045573,Penk,0.9740103559068836
RGC,20_Novel,ENSMUSG00000037940,Inpp4b,0.6511945985677587
RGC,20_Novel,ENSMUSG00000028161,Ppp3ca,0.6026781622503488
RGC,20_Novel,ENSMUSG00000063297,Luzp2,0.5593419983754211
RGC,20_Novel,ENSMUSG00000039488,Cntn5,0.5305039332248842
RGC,20_Novel,ENSMUSG00000035456,Prdm8,0.5001195660974952
RGC,20_Novel,ENSMUSG00000108532,Gm32647,0.482192999051069
RGC,20_Novel,ENSMUSG00000046159,Chrm3,0.47099581244344796
RGC,20_Novel,ENSMUSG00000008575,Nfib,0.45811250924282093
RGC,20_Novel,ENSMUSG00000021730,Hcn1,0.4546848378463936
RGC,20_Novel,ENSMUSG00000025351,Cd63,0.4473496348396003
RGC,20_Novel,ENSMUSG00000024907,Gal,0.44285200580618966
RGC,20_Novel,ENSMUSG00000022883,Robo1,0.4304286911558583
RGC,20_Novel,ENSMUSG00000038255,Neurod2,0.42695180166318614
RGC,20_Novel,ENSMUSG00000047907,Tshz2,0.40700510433854015
RGC,20_Novel,ENSMUSG00000058672,Tubb2a,0.39216973790011506
RGC,20_Novel,ENSMUSG00000022306,Zfpm2,0.37636988575066277
RGC,20_Novel,ENSMUSG00000019888,Mgat4c,-0.9067261520192794
RGC,20_Novel,ENSMUSG00000027674,Pex5l,-0.6204527140064496
RGC,20_Novel,ENSMUSG00000037996,Slc24a2,-0.5890237378584597
RGC,20_Novel,ENSMUSG00000092341,Malat1,-0.5597680633375656
RGC,20_Novel,ENSMUSG00000106379,Lhfpl3,-0.5568494886184033
RGC,20_Novel,ENSMUSG00000017390,Aldoc,-0.5384020771025477
RGC,20_Novel,ENSMUSG00000036578,Fxyd7,-0.5339537529812838
RGC,20_Novel,ENSMUSG00000039114,Nrn1,-0.5334894214109673
RGC,20_Novel,ENSMUSG00000020704,Asic2,-0.5148145379833228
RGC,20_Novel,ENSMUSG00000029309,Sparcl1,-0.5086375411609448
RGC,20_Novel,ENSMUSG00000038872,Zfhx3,-0.5024130193692992
RGC,20_Novel,ENSMUSG00000021268,Meg3,-0.4966262814119236
RGC,20_Novel,ENSMUSG00000032564,Cpne4,-0.49508905660840913
RGC,20_Novel,ENSMUSG00000038530,Rgs4,-0.45550193994048405
RGC,20_Novel,ENSMUSG00000040037,Negr1,-0.44549909937252896
RGC,20_Novel,ENSMUSG00000060534,Dcc,-0.43179345878722225
RGC,20_Novel,ENSMUSG00000021219,Rgs6,-0.43043595366156573
RGC,20_Novel,ENSMUSG00000004698,Hdac9,-0.42922040445431897
RGC,20_Novel,ENSMUSG00000046275,Trarg1,-0.42754851203995325
RGC,20_Novel,ENSMUSG00000006586,Runx1t1,-0.41950232178513747
RGC,21_Tbr1_S2,ENSMUSG00000050587,Lrrc4c,1.2465637489968893
RGC,21_Tbr1_S2,ENSMUSG00000003657,Calb2,0.7967753064108812
RGC,21_Tbr1_S2,ENSMUSG00000090223,Pcp4,0.7574634322381393
RGC,21_Tbr1_S2,ENSMUSG00000039539,Sgcz,0.7407042860091257
RGC,21_Tbr1_S2,ENSMUSG00000039488,Cntn5,0.6850125132330944
RGC,21_Tbr1_S2,ENSMUSG00000063887,Nlgn1,0.6655777587246468
RGC,21_Tbr1_S2,ENSMUSG00000038872,Zfhx3,0.6562628804820622
RGC,21_Tbr1_S2,ENSMUSG00000038602,Slc35f1,0.5964050736203994
RGC,21_Tbr1_S2,ENSMUSG00000020704,Asic2,0.5867193859884787
RGC,21_Tbr1_S2,ENSMUSG00000055026,Gabrg3,0.5715546838072817
RGC,21_Tbr1_S2,ENSMUSG00000031613,Hpgd,0.5514691857214018
RGC,21_Tbr1_S2,ENSMUSG00000026872,Zeb2,0.544784040054762
RGC,21_Tbr1_S2,ENSMUSG00000047907,Tshz2,0.5210168815334919
RGC,21_Tbr1_S2,ENSMUSG00000029544,Cabp1,0.45490586444711306
RGC,21_Tbr1_S2,ENSMUSG00000059857,Ntng1,0.43030215671584837
RGC,21_Tbr1_S2,ENSMUSG00000044071,Tafa2,0.404626777615807
RGC,21_Tbr1_S2,ENSMUSG00000038530,Rgs4,0.40020211402162975
RGC,21_Tbr1_S2,ENSMUSG00000019888,Mgat4c,0.39642065164045087
RGC,21_Tbr1_S2,ENSMUSG00000034751,Mast4,0.3832516507262038
RGC,21_Tbr1_S2,ENSMUSG00000026058,Khdrbs2,0.37963379681284365
RGC,21_Tbr1_S2,ENSMUSG00000050711,Scg2,-0.6586103680647027
RGC,21_Tbr1_S2,ENSMUSG00000049252,Lrp1b,-0.6559729678521391
RGC,21_Tbr1_S2,ENSMUSG00000092341,Malat1,-0.6334526386679
RGC,21_Tbr1_S2,ENSMUSG00000092094,Zfp804b,-0.5661986745356387
RGC,21_Tbr1_S2,ENSMUSG00000106379,Lhfpl3,-0.5169693237578705
RGC,21_Tbr1_S2,ENSMUSG00000041959,S100a10,-0.498930265469207
RGC,21_Tbr1_S2,ENSMUSG00000029088,Kcnip4,-0.49243311118437016
RGC,21_Tbr1_S2,ENSMUSG00000039717,Ralyl,-0.4888556798028154
RGC,21_Tbr1_S2,ENSMUSG00000055639,Dach1,-0.4819807360684475
RGC,21_Tbr1_S2,ENSMUSG00000022311,Csmd3,-0.45064455268389797
RGC,21_Tbr1_S2,ENSMUSG00000032387,Rbpms2,-0.4387565639652803
RGC,21_Tbr1_S2,ENSMUSG00000049100,Pcdh10,-0.4260782790374485
RGC,21_Tbr1_S2,ENSMUSG00000055421,Pcdh9,-0.42547958192767443
RGC,21_Tbr1_S2,ENSMUSG00000037653,Kctd8,-0.4213522561317274
RGC,21_Tbr1_S2,ENSMUSG00000022636,Alcam,-0.41605076900190163
RGC,21_Tbr1_S2,ENSMUSG00000021730,Hcn1,-0.40862780602592735
RGC,21_Tbr1_S2,ENSMUSG00000008658,Rbfox1,-0.3939205110931226
RGC,21_Tbr1_S2,ENSMUSG00000060882,Kcnd2,-0.38160346918183446
RGC,21_Tbr1_S2,ENSMUSG00000027674,Pex5l,-0.3667630626274951
RGC,21_Tbr1_S2,ENSMUSG00000033569,Adgrb3,-0.3647885786060491
RGC,22_M5,ENSMUSG00000022112,Gpc5,1.150243165212561
RGC,22_M5,ENSMUSG00000032036,Kirrel3,0.9646377133079933
RGC,22_M5,ENSMUSG00000050663,Trhde,0.8864567825414427
RGC,22_M5,ENSMUSG00000069372,Ctxn3,0.7830890432120263
RGC,22_M5,ENSMUSG00000060371,Caln1,0.7369054632532697
RGC,22_M5,ENSMUSG00000020354,Sgcd,0.7042601186920114
RGC,22_M5,ENSMUSG00000063626,Unc5d,0.6841020090305485
RGC,22_M5,ENSMUSG00000090223,Pcp4,0.6761239446593852
RGC,22_M5,ENSMUSG00000051910,Sox6,0.6471632497938954
RGC,22_M5,ENSMUSG00000027419,Pcsk2,0.6313294189705003
RGC,22_M5,ENSMUSG00000040452,Cdh12,0.6150522415400158
RGC,22_M5,ENSMUSG00000055421,Pcdh9,0.517455130605945
RGC,22_M5,ENSMUSG00000059974,Ntm,0.5076793873314849
RGC,22_M5,ENSMUSG00000041078,Grid1,0.4647475831273034
RGC,22_M5,ENSMUSG00000061983,Rps12,0.44276639691005426
RGC,22_M5,ENSMUSG00000038370,Pcp4l1,0.43418178297752213
RGC,22_M5,ENSMUSG00000030772,Dkk3,0.4303992084282951
RGC,22_M5,ENSMUSG00000020547,Bzw2,0.4077096685877203
RGC,22_M5,ENSMUSG00000029757,Dync1i1,0.4074168899935528
RGC,22_M5,ENSMUSG00000029608,Rph3a,0.4042945997636177
RGC,22_M5,ENSMUSG00000029304,Spp1,-0.9699157269342059
RGC,22_M5,ENSMUSG00000055026,Gabrg3,-0.8238639378892391
RGC,22_M5,ENSMUSG00000031965,Tbx20,-0.6788259720746458
RGC,22_M5,ENSMUSG00000023484,Prph,-0.6703756893051401
RGC,22_M5,ENSMUSG00000061762,Tac1,-0.6576644377403448
RGC,22_M5,ENSMUSG00000014846,Tppp3,-0.6424617574188044
RGC,22_M5,ENSMUSG00000059003,Grin2a,-0.6358785104137745
RGC,22_M5,ENSMUSG00000060882,Kcnd2,-0.5954980052901325
RGC,22_M5,ENSMUSG00000029580,Actb,-0.585984278009783
RGC,22_M5,ENSMUSG00000020704,Asic2,-0.5632533849540176
RGC,22_M5,ENSMUSG00000055409,Nell1,-0.5477538281786489
RGC,22_M5,ENSMUSG00000035681,Kcnc2,-0.5279784646831897
RGC,22_M5,ENSMUSG00000032238,Rora,-0.5224131740757373
RGC,22_M5,ENSMUSG00000063229,Ldha,-0.5173258679990247
RGC,22_M5,ENSMUSG00000016150,Tenm1,-0.5035366556457879
RGC,22_M5,ENSMUSG00000047454,Gphn,-0.4665618648242488
RGC,22_M5,ENSMUSG00000029108,Pcdh7,-0.46544557456485036
RGC,22_M5,ENSMUSG00000079523,Tmsb10,-0.4563570330366863
RGC,22_M5,ENSMUSG00000040681,Hmgn1,-0.44164354711372206
RGC,22_M5,ENSMUSG00000039717,Ralyl,-0.4305230729152905
RGC,23_W3D2,ENSMUSG00000045613,Chrm2,1.1178522858071718
RGC,23_W3D2,ENSMUSG00000005716,Pvalb,0.9855826353865931
RGC,23_W3D2,ENSMUSG00000074622,Mafb,0.9624982481037846
RGC,23_W3D2,ENSMUSG00000060882,Kcnd2,0.9126172440810296
RGC,23_W3D2,ENSMUSG00000026158,Ogfrl1,0.8089279179099961
RGC,23_W3D2,ENSMUSG00000014846,Tppp3,0.7408681443129588
RGC,23_W3D2,ENSMUSG00000110067,6330411D24Rik,0.7099172413791001
RGC,23_W3D2,ENSMUSG00000029108,Pcdh7,0.7058077300821917
RGC,23_W3D2,ENSMUSG00000029838,Ptn,0.6643660648476021
RGC,23_W3D2,ENSMUSG00000036815,Dpp10,0.635773235677414
RGC,23_W3D2,ENSMUSG00000026163,Sphkap,0.6192069745157324
RGC,23_W3D2,ENSMUSG00000029088,Kcnip4,0.5905648408423684
RGC,23_W3D2,ENSMUSG00000050587,Lrrc4c,0.4893092289631824
RGC,23_W3D2,ENSMUSG00000055026,Gabrg3,0.4729679602276215
RGC,23_W3D2,ENSMUSG00000031613,Hpgd,0.47142746137552916
RGC,23_W3D2,ENSMUSG00000053819,Camk2d,0.46091872853328764
RGC,23_W3D2,ENSMUSG00000008658,Rbfox1,0.4349016549093206
RGC,23_W3D2,ENSMUSG00000063873,Slc24a3,0.41098000606882606
RGC,23_W3D2,ENSMUSG00000028399,Ptprd,0.37727229674006857
RGC,23_W3D2,ENSMUSG00000063600,Egfem1,0.3702972511590321
RGC,23_W3D2,ENSMUSG00000049252,Lrp1b,-0.959536153255252
RGC,23_W3D2,ENSMUSG00000063887,Nlgn1,-0.9136439421643139
RGC,23_W3D2,ENSMUSG00000019888,Mgat4c,-0.8468901716250856
RGC,23_W3D2,ENSMUSG00000028222,Calb1,-0.7563458895612077
RGC,23_W3D2,ENSMUSG00000027210,Meis2,-0.6877324880400337
RGC,23_W3D2,ENSMUSG00000032564,Cpne4,-0.6728652861821626
RGC,23_W3D2,ENSMUSG00000050711,Scg2,-0.6715274760866115
RGC,23_W3D2,ENSMUSG00000055421,Pcdh9,-0.6658909763662318
RGC,23_W3D2,ENSMUSG00000021647,Cartpt,-0.5379517994711187
RGC,23_W3D2,ENSMUSG00000071424,Grid2,-0.5185753175498045
RGC,23_W3D2,ENSMUSG00000022762,Ncam2,-0.5067693784839499
RGC,23_W3D2,ENSMUSG00000004698,Hdac9,-0.4941683717692684
RGC,23_W3D2,ENSMUSG00000034488,Edil3,-0.4720338700836152
RGC,23_W3D2,ENSMUSG00000035864,Syt1,-0.4625641106448137
RGC,23_W3D2,ENSMUSG00000022311,Csmd3,-0.4511499147582647
RGC,23_W3D2,ENSMUSG00000033615,Cplx1,-0.4481369296899426
RGC,23_W3D2,ENSMUSG00000025889,Snca,-0.4388218359880442
RGC,23_W3D2,ENSMUSG00000055761,Nkain3,-0.43237964510303284
RGC,23_W3D2,ENSMUSG00000038602,Slc35f1,-0.4283597824913447
RGC,23_W3D2,ENSMUSG00000025551,Fgf14,-0.4074277822241526
RGC,24_Novel,ENSMUSG00000108532,Gm32647,1.1945682264055026
RGC,24_Novel,ENSMUSG00000028222,Calb1,0.971470806622528
RGC,24_Novel,ENSMUSG00000036815,Dpp10,0.8329532682681247
RGC,24_Novel,ENSMUSG00000074968,Ano3,0.7276228327338982
RGC,24_Novel,ENSMUSG00000049100,Pcdh10,0.6672247236981523
RGC,24_Novel,ENSMUSG00000020354,Sgcd,0.6117808006511712
RGC,24_Novel,ENSMUSG00000014846,Tppp3,0.6086453519935106
RGC,24_Novel,ENSMUSG00000005716,Pvalb,0.5590956359129446
RGC,24_Novel,ENSMUSG00000022636,Alcam,0.5496156772491193
RGC,24_Novel,ENSMUSG00000022762,Ncam2,0.5436557551266398
RGC,24_Novel,ENSMUSG00000044071,Tafa2,0.5412928151428728
RGC,24_Novel,ENSMUSG00000053141,Ptprt,0.5215292427941725
RGC,24_Novel,ENSMUSG00000039539,Sgcz,0.49546313265475195
RGC,24_Novel,ENSMUSG00000055026,Gabrg3,0.47854058320113424
RGC,24_Novel,ENSMUSG00000032452,Clstn2,0.4560652996284215
RGC,24_Novel,ENSMUSG00000063600,Egfem1,0.4255442681966236
RGC,24_Novel,ENSMUSG00000003541,Ier3,0.40876514077301296
RGC,24_Novel,ENSMUSG00000055761,Nkain3,0.40565429182573076
RGC,24_Novel,ENSMUSG00000057378,Ryr3,0.40517912299676134
RGC,24_Novel,ENSMUSG00000055421,Pcdh9,0.40258754281532333
RGC,24_Novel,ENSMUSG00000035681,Kcnc2,-0.950612767946396
RGC,24_Novel,ENSMUSG00000096914,Galntl6,-0.9017608711553301
RGC,24_Novel,ENSMUSG00000092341,Malat1,-0.8371546323748712
RGC,24_Novel,ENSMUSG00000003657,Calb2,-0.7066431248629985
RGC,24_Novel,ENSMUSG00000063887,Nlgn1,-0.5546447748329835
RGC,24_Novel,ENSMUSG00000039385,Cdh6,-0.5358919880292462
RGC,24_Novel,ENSMUSG00000021647,Cartpt,-0.5335631379981297
RGC,24_Novel,ENSMUSG00000055471,Alk,-0.4959904374163142
RGC,24_Novel,ENSMUSG00000060882,Kcnd2,-0.48186304665866203
RGC,24_Novel,ENSMUSG00000022055,Nefl,-0.4813324130711852
RGC,24_Novel,ENSMUSG00000026163,Sphkap,-0.4799196805771895
RGC,24_Novel,ENSMUSG00000074622,Mafb,-0.44003300142605223
RGC,24_Novel,ENSMUSG00000027273,Snap25,-0.4245205084290335
RGC,24_Novel,ENSMUSG00000039717,Ralyl,-0.4156980737008955
RGC,24_Novel,ENSMUSG00000028519,Dab1,-0.40457321241426475
RGC,24_Novel,ENSMUSG00000035653,Lrfn5,-0.3993636432685879
RGC,24_Novel,ENSMUSG00000034755,Pcdh11x,-0.3955177921136087
RGC,24_Novel,ENSMUSG00000043531,Sorcs1,-0.39042387547542345
RGC,24_Novel,ENSMUSG00000037940,Inpp4b,-0.37598484270831783
RGC,24_Novel,ENSMUSG00000070695,Cntnap5a,-0.37548221904620555
RGC,25_Novel,ENSMUSG00000071424,Grid2,0.7210580354101257
RGC,25_Novel,ENSMUSG00000032036,Kirrel3,0.6218158489490581
RGC,25_Novel,ENSMUSG00000029838,Ptn,0.5421573349963558
RGC,25_Novel,ENSMUSG00000027210,Meis2,0.523407880587292
RGC,25_Novel,ENSMUSG00000037940,Inpp4b,0.4789551744142803
RGC,25_Novel,ENSMUSG00000021219,Rgs6,0.4171993623127413
RGC,25_Novel,ENSMUSG00000033615,Cplx1,0.36840724000563974
RGC,25_Novel,ENSMUSG00000055421,Pcdh9,0.30867983185195663
RGC,25_Novel,ENSMUSG00000052581,Lrrtm4,0.30628327914774783
RGC,25_Novel,ENSMUSG00000024261,Syt4,0.289803922248573
RGC,25_Novel,ENSMUSG00000039717,Ralyl,0.28706019142535505
RGC,25_Novel,ENSMUSG00000037161,Mgarp,0.28119985686805987
RGC,25_Novel,ENSMUSG00000059187,Tafa1,0.2759930562437164
RGC,25_Novel,ENSMUSG00000037492,Zmat4,0.26856102156731954
RGC,25_Novel,ENSMUSG00000059857,Ntng1,0.2652938546995486
RGC,25_Novel,ENSMUSG00000035456,Prdm8,0.2577434344372854
RGC,25_Novel,ENSMUSG00000021313,Ryr2,0.2529575692525871
RGC,25_Novel,ENSMUSG00000035566,Pcdh17,0.2520402188318435
RGC,25_Novel,ENSMUSG00000057098,Ebf1,0.2478419819506452
RGC,25_Novel,ENSMUSG00000057378,Ryr3,0.2414414992114132
RGC,25_Novel,ENSMUSG00000003657,Calb2,-0.8270297214436282
RGC,25_Novel,ENSMUSG00000090223,Pcp4,-0.6539041137178435
RGC,25_Novel,ENSMUSG00000020704,Asic2,-0.6494269298492398
RGC,25_Novel,ENSMUSG00000043531,Sorcs1,-0.4043459290240092
RGC,25_Novel,ENSMUSG00000060882,Kcnd2,-0.39699923255384106
RGC,25_Novel,ENSMUSG00000106379,Lhfpl3,-0.3909151684739359
RGC,25_Novel,ENSMUSG00000063887,Nlgn1,-0.3751021812613498
RGC,25_Novel,ENSMUSG00000021647,Cartpt,-0.3566539299418953
RGC,25_Novel,ENSMUSG00000092341,Malat1,-0.3531649086868108
RGC,25_Novel,ENSMUSG00000064115,Cadm2,-0.35293835871987167
RGC,25_Novel,ENSMUSG00000039419,Cntnap2,-0.3284071080132263
RGC,25_Novel,ENSMUSG00000036578,Fxyd7,-0.3257408383419262
RGC,25_Novel,ENSMUSG00000034813,Grip1,-0.31928248609949383
RGC,25_Novel,ENSMUSG00000079157,Nalf1,-0.2995113985186727
RGC,25_Novel,ENSMUSG00000038872,Zfhx3,-0.2917952286451542
RGC,25_Novel,ENSMUSG00000036469,Marchf1,-0.28494771112661155
RGC,25_Novel,ENSMUSG00000022577,Ly6h,-0.27669605227076655
RGC,25_Novel,ENSMUSG00000028399,Ptprd,-0.2731748515868833
RGC,25_Novel,ENSMUSG00000108532,Gm32647,-0.26513639127167904
RGC,25_Novel,ENSMUSG00000027674,Pex5l,-0.2624631810668715
RGC,26_Novel,ENSMUSG00000045573,Penk,0.8623205540121716
RGC,26_Novel,ENSMUSG00000039539,Sgcz,0.8304759336423299
RGC,26_Novel,ENSMUSG00000034755,Pcdh11x,0.813805538774394
RGC,26_Novel,ENSMUSG00000026185,Igfbp5,0.7963620679912163
RGC,26_Novel,ENSMUSG00000043531,Sorcs1,0.7734013831344354
RGC,26_Novel,ENSMUSG00000026158,Ogfrl1,0.7438076512948494
RGC,26_Novel,ENSMUSG00000027210,Meis2,0.6772479647912414
RGC,26_Novel,ENSMUSG00000063434,Sorcs3,0.6549112041282242
RGC,26_Novel,ENSMUSG00000039943,Plcb4,0.6316563264181069
RGC,26_Novel,ENSMUSG00000028033,Kcnq5,0.62900989290073
RGC,26_Novel,ENSMUSG00000052613,Pcdh15,0.6232457830372972
RGC,26_Novel,ENSMUSG00000049583,Grm5,0.5880287834099247
RGC,26_Novel,ENSMUSG00000052581,Lrrtm4,0.5688964903141949
RGC,26_Novel,ENSMUSG00000049422,Chchd10,0.5668655192961409
RGC,26_Novel,ENSMUSG00000063626,Unc5d,0.5522407130281279
RGC,26_Novel,ENSMUSG00000019194,Scn1b,0.5388626496782157
RGC,26_Novel,ENSMUSG00000029108,Pcdh7,0.5316951361106323
RGC,26_Novel,ENSMUSG00000110246,C130073E24Rik,0.48541407275470705
RGC,26_Novel,ENSMUSG00000022935,Grik1,0.45681108659684
RGC,26_Novel,ENSMUSG00000063063,Ctnna2,0.44317092318537415
RGC,26_Novel,ENSMUSG00000049336,Tenm2,-0.7584773356855177
RGC,26_Novel,ENSMUSG00000050587,Lrrc4c,-0.7432936640912582
RGC,26_Novel,ENSMUSG00000090223,Pcp4,-0.6852339701684489
RGC,26_Novel,ENSMUSG00000050272,Dscam,-0.6561535155510507
RGC,26_Novel,ENSMUSG00000036578,Fxyd7,-0.6282527637134067
RGC,26_Novel,ENSMUSG00000038872,Zfhx3,-0.5636263685541348
RGC,26_Novel,ENSMUSG00000039488,Cntn5,-0.5566081723313301
RGC,26_Novel,ENSMUSG00000032036,Kirrel3,-0.548101834661684
RGC,26_Novel,ENSMUSG00000025889,Snca,-0.5240982889299128
RGC,26_Novel,ENSMUSG00000019888,Mgat4c,-0.4953380475202165
RGC,26_Novel,ENSMUSG00000029838,Ptn,-0.48739932866315205
RGC,26_Novel,ENSMUSG00000001986,Gria3,-0.4866603796983172
RGC,26_Novel,ENSMUSG00000029245,Epha5,-0.4702277744757828
RGC,26_Novel,ENSMUSG00000060534,Dcc,-0.46572731123772027
