Cell,Subclass,Ensembl,Gene,Coefficient
RGC,32_F_Novel,ENSMUSG00000106379,Lhfpl3,-0.2389232220900786
RGC,32_F_Novel,ENSMUSG00000051401,Kctd16,-0.22153025362209885
RGC,32_F_Novel,ENSMUSG00000055540,Epha6,-0.2170979948676685
RGC,32_F_Novel,ENSMUSG00000058571,Gpc6,-0.21381920570742383
RGC,32_F_Novel,ENSMUSG00000108532,Gm32647,-0.20914519534546427
RGC,32_F_Novel,ENSMUSG00000014846,Tppp3,-0.20823554409505057
RGC,33_M1,ENSMUSG00000055421,Pcdh9,0.3213547882841456
RGC,33_M1,ENSMUSG00000039488,Cntn5,0.31557741493309904
RGC,33_M1,ENSMUSG00000038805,Six3,0.3107836207105882
RGC,33_M1,ENSMUSG00000060924,Csmd1,0.26916151782978326
RGC,33_M1,ENSMUSG00000040420,Cdh18,0.2675965190293768
RGC,33_M1,ENSMUSG00000021010,Npas3,0.2513708858860198
RGC,33_M1,ENSMUSG00000032446,Eomes,0.24636810831030428
RGC,33_M1,ENSMUSG00000022112,Gpc5,0.23751904331867194
RGC,33_M1,ENSMUSG00000026312,Cdh7,0.2323174135352682
RGC,33_M1,ENSMUSG00000056296,Synpr,0.21866265879979513
RGC,33_M1,ENSMUSG00000028525,Pde4b,0.21646388493441135
RGC,33_M1,ENSMUSG00000020704,Asic2,0.21172411335813415
RGC,33_M1,ENSMUSG00000033061,Resp18,0.20688348581115823
RGC,33_M1,ENSMUSG00000024008,Cpne5,0.18766682234602336
RGC,33_M1,ENSMUSG00000021799,Opn4,0.1822617457793996
RGC,33_M1,ENSMUSG00000075334,Rprm,0.1784480126889267
RGC,33_M1,ENSMUSG00000036617,Etl4,0.17658565750618563
RGC,33_M1,ENSMUSG00000092083,Kcnb2,0.1764506224816921
RGC,33_M1,ENSMUSG00000051323,Pcdh19,0.17540212906141084
RGC,33_M1,ENSMUSG00000028033,Kcnq5,0.16746318831937096
RGC,33_M1,ENSMUSG00000003657,Calb2,-0.565890588253831
RGC,33_M1,ENSMUSG00000090223,Pcp4,-0.3669130896995089
RGC,33_M1,ENSMUSG00000029088,Kcnip4,-0.3623483854933659
RGC,33_M1,ENSMUSG00000032564,Cpne4,-0.31402331330808825
RGC,33_M1,ENSMUSG00000108532,Gm32647,-0.2889165511020103
RGC,33_M1,ENSMUSG00000047557,Lxn,-0.24178107190298143
RGC,33_M1,ENSMUSG00000056158,Car10,-0.23471381201349015
RGC,33_M1,ENSMUSG00000025723,Nmb,-0.2135183112640177
RGC,33_M1,ENSMUSG00000039539,Sgcz,-0.19918580706373007
RGC,33_M1,ENSMUSG00000063626,Unc5d,-0.19286167391791084
RGC,33_M1,ENSMUSG00000032387,Rbpms2,-0.18484927478670837
RGC,33_M1,ENSMUSG00000046167,Gldn,-0.18463809877889006
RGC,33_M1,ENSMUSG00000008658,Rbfox1,-0.18339094521230112
RGC,33_M1,ENSMUSG00000033307,Mif,-0.18019738954808961
RGC,33_M1,ENSMUSG00000096914,Galntl6,-0.1795267094334057
RGC,33_M1,ENSMUSG00000047139,Cd24a,-0.17865531858229317
RGC,33_M1,ENSMUSG00000059974,Ntm,-0.16515587988824285
RGC,33_M1,ENSMUSG00000092094,Zfp804b,-0.16257085112888328
RGC,33_M1,ENSMUSG00000021647,Cartpt,-0.15890499557490964
RGC,33_M1,ENSMUSG00000063142,Kcnma1,-0.15497173147879997
RGC,34_Novel,ENSMUSG00000027210,Meis2,0.7671219641354687
RGC,34_Novel,ENSMUSG00000029108,Pcdh7,0.5596903739866818
RGC,34_Novel,ENSMUSG00000026158,Ogfrl1,0.5027653943925632
RGC,34_Novel,ENSMUSG00000060882,Kcnd2,0.4687204787647689
RGC,34_Novel,ENSMUSG00000053519,Kcnip1,0.38140015185229315
RGC,34_Novel,ENSMUSG00000039488,Cntn5,0.3542471945148817
RGC,34_Novel,ENSMUSG00000052581,Lrrtm4,0.3343006630932931
RGC,34_Novel,ENSMUSG00000032564,Cpne4,0.33109878383098934
RGC,34_Novel,ENSMUSG00000033569,Adgrb3,0.30919337818981374
RGC,34_Novel,ENSMUSG00000030246,Ldhb,0.3059769754814466
RGC,34_Novel,ENSMUSG00000030337,Vamp1,0.28295174301943854
RGC,34_Novel,ENSMUSG00000043531,Sorcs1,0.2814539744598963
RGC,34_Novel,ENSMUSG00000024211,Grm8,0.27864448728416835
RGC,34_Novel,ENSMUSG00000037940,Inpp4b,0.2730693235249604
RGC,34_Novel,ENSMUSG00000059857,Ntng1,0.2646160248032451
RGC,34_Novel,ENSMUSG00000110067,6330411D24Rik,0.2561887683261079
RGC,34_Novel,ENSMUSG00000043461,Sptssb,0.2539566501843248
RGC,34_Novel,ENSMUSG00000074622,Mafb,0.24984721935635623
RGC,34_Novel,ENSMUSG00000055421,Pcdh9,0.245947584263809
RGC,34_Novel,ENSMUSG00000054459,Vsnl1,0.24338895637677194
RGC,34_Novel,ENSMUSG00000092341,Malat1,-0.5913043699958301
RGC,34_Novel,ENSMUSG00000003657,Calb2,-0.5732152671329273
RGC,34_Novel,ENSMUSG00000019888,Mgat4c,-0.46024374201618096
RGC,34_Novel,ENSMUSG00000063887,Nlgn1,-0.4556486906995854
RGC,34_Novel,ENSMUSG00000032452,Clstn2,-0.4354093761809515
RGC,34_Novel,ENSMUSG00000026163,Sphkap,-0.433019261802111
RGC,34_Novel,ENSMUSG00000037161,Mgarp,-0.3890089758110113
RGC,34_Novel,ENSMUSG00000029304,Spp1,-0.34495475372410667
RGC,34_Novel,ENSMUSG00000046447,Camk2n1,-0.3440065914292403
RGC,34_Novel,ENSMUSG00000041014,Nrg3,-0.32167223143998347
RGC,34_Novel,ENSMUSG00000055026,Gabrg3,-0.3212814953411854
RGC,34_Novel,ENSMUSG00000029245,Epha5,-0.3208470823186848
RGC,34_Novel,ENSMUSG00000057098,Ebf1,-0.2847090062699499
RGC,34_Novel,ENSMUSG00000044349,Snhg11,-0.28295020138097415
RGC,34_Novel,ENSMUSG00000092094,Zfp804b,-0.28129047879273966
RGC,34_Novel,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,-0.2715243694924529
RGC,34_Novel,ENSMUSG00000037706,Cd81,-0.26880600898571083
RGC,34_Novel,ENSMUSG00000019505,Ubb,-0.2663059008776733
RGC,34_Novel,ENSMUSG00000108532,Gm32647,-0.2638229511386671
RGC,34_Novel,ENSMUSG00000022311,Csmd3,-0.25797219477722194
RGC,35_Novel,ENSMUSG00000032036,Kirrel3,1.3602236992607226
RGC,35_Novel,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.9622041298278216
RGC,35_Novel,ENSMUSG00000021647,Cartpt,0.7445092038689621
RGC,35_Novel,ENSMUSG00000027777,Schip1,0.6917975656386133
RGC,35_Novel,ENSMUSG00000024497,Pou4f3,0.5161274803604792
RGC,35_Novel,ENSMUSG00000040037,Negr1,0.49206765325689417
RGC,35_Novel,ENSMUSG00000052581,Lrrtm4,0.4893807749165807
RGC,35_Novel,ENSMUSG00000042596,Tfap2d,0.4530831314214125
RGC,35_Novel,ENSMUSG00000071234,Syndig1l,0.4349664605403244
RGC,35_Novel,ENSMUSG00000053465,Hs6st3,0.4301374937579055
RGC,35_Novel,ENSMUSG00000031561,Tenm3,0.3814362193963499
RGC,35_Novel,ENSMUSG00000022306,Zfpm2,0.3797052183319619
RGC,35_Novel,ENSMUSG00000062257,Opcml,0.3737920308487854
RGC,35_Novel,ENSMUSG00000069670,Nkain2,0.35751426891186505
RGC,35_Novel,ENSMUSG00000021719,Rgs7bp,0.3532373174961151
RGC,35_Novel,ENSMUSG00000036815,Dpp10,0.34748838823194156
RGC,35_Novel,ENSMUSG00000037940,Inpp4b,0.34248433795172784
RGC,35_Novel,ENSMUSG00000028373,Astn2,0.33865978370379046
RGC,35_Novel,ENSMUSG00000092094,Zfp804b,0.3369558009678102
RGC,35_Novel,ENSMUSG00000042401,Crtac1,0.32000172331944843
RGC,35_Novel,ENSMUSG00000029088,Kcnip4,-1.3831406315273878
RGC,35_Novel,ENSMUSG00000060882,Kcnd2,-0.6840326660782396
RGC,35_Novel,ENSMUSG00000019888,Mgat4c,-0.5821163963884605
RGC,35_Novel,ENSMUSG00000038872,Zfhx3,-0.512675247351678
RGC,35_Novel,ENSMUSG00000043531,Sorcs1,-0.47343482456235686
RGC,35_Novel,ENSMUSG00000060371,Caln1,-0.43235795305642355
RGC,35_Novel,ENSMUSG00000026833,Olfm1,-0.3994901714778009
RGC,35_Novel,ENSMUSG00000032564,Cpne4,-0.39072293604304853
RGC,35_Novel,ENSMUSG00000009734,Pou6f2,-0.38443029685068447
RGC,35_Novel,ENSMUSG00000037996,Slc24a2,-0.38137200785381237
RGC,35_Novel,ENSMUSG00000026576,Atp1b1,-0.3699679816779039
RGC,35_Novel,ENSMUSG00000040420,Cdh18,-0.36614288582011756
RGC,35_Novel,ENSMUSG00000047907,Tshz2,-0.36262733422622295
RGC,35_Novel,ENSMUSG00000049336,Tenm2,-0.36162581566980356
RGC,35_Novel,ENSMUSG00000044071,Tafa2,-0.35321237632348934
RGC,35_Novel,ENSMUSG00000059003,Grin2a,-0.3426195196894953
RGC,35_Novel,ENSMUSG00000049100,Pcdh10,-0.3322148902347166
RGC,35_Novel,ENSMUSG00000022311,Csmd3,-0.31720195832514547
RGC,35_Novel,ENSMUSG00000049176,Frmpd4,-0.31484905159705806
RGC,35_Novel,ENSMUSG00000087620,5330434G04Rik,-0.31083676393742554
RGC,36_Novel,ENSMUSG00000060924,Csmd1,0.8550739808135392
RGC,36_Novel,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.6102874500478758
RGC,36_Novel,ENSMUSG00000028519,Dab1,0.5469356183077472
RGC,36_Novel,ENSMUSG00000020953,Coch,0.5180277118172787
RGC,36_Novel,ENSMUSG00000054640,Slc8a1,0.40875487822042184
RGC,36_Novel,ENSMUSG00000046314,Stxbp6,0.4078890355957742
RGC,36_Novel,ENSMUSG00000004347,Pde1c,0.3799285211798783
RGC,36_Novel,ENSMUSG00000023927,Satb1,0.379723031336302
RGC,36_Novel,ENSMUSG00000029212,Gabrb1,0.3686822452129473
RGC,36_Novel,ENSMUSG00000027834,Serpini1,0.3383135277418874
RGC,36_Novel,ENSMUSG00000034755,Pcdh11x,0.3330375437179314
RGC,36_Novel,ENSMUSG00000030772,Dkk3,0.3292630895996848
RGC,36_Novel,ENSMUSG00000040452,Cdh12,0.3114995394417021
RGC,36_Novel,ENSMUSG00000049336,Tenm2,0.3075125234899584
RGC,36_Novel,ENSMUSG00000059974,Ntm,0.30490288553017886
RGC,36_Novel,ENSMUSG00000030246,Ldhb,0.2847841093528323
RGC,36_Novel,ENSMUSG00000033615,Cplx1,0.2842951948009669
RGC,36_Novel,ENSMUSG00000000560,Gabra2,0.2820286085514796
RGC,36_Novel,ENSMUSG00000110067,6330411D24Rik,0.2684561802779006
RGC,36_Novel,ENSMUSG00000035189,Ano4,0.26307046894860503
RGC,36_Novel,ENSMUSG00000029088,Kcnip4,-0.6596451425213484
RGC,36_Novel,ENSMUSG00000092341,Malat1,-0.5658384592473978
RGC,36_Novel,ENSMUSG00000029108,Pcdh7,-0.48775626452381005
RGC,36_Novel,ENSMUSG00000033569,Adgrb3,-0.42209725687361654
RGC,36_Novel,ENSMUSG00000032036,Kirrel3,-0.3889540110554319
RGC,36_Novel,ENSMUSG00000009734,Pou6f2,-0.3725468874064309
RGC,36_Novel,ENSMUSG00000045083,Lingo2,-0.35876986326173843
RGC,36_Novel,ENSMUSG00000060882,Kcnd2,-0.35751705542863416
RGC,36_Novel,ENSMUSG00000028399,Ptprd,-0.3534920209614626
RGC,36_Novel,ENSMUSG00000062151,Unc13c,-0.3026692853557351
RGC,36_Novel,ENSMUSG00000052387,Trpm3,-0.302092162683066
RGC,36_Novel,ENSMUSG00000112117,Rmst,-0.29013397618152464
RGC,36_Novel,ENSMUSG00000001175,Calm1,-0.28599368838369055
RGC,36_Novel,ENSMUSG00000049100,Pcdh10,-0.2858012231506534
RGC,36_Novel,ENSMUSG00000024211,Grm8,-0.28269997548541326
RGC,36_Novel,ENSMUSG00000039488,Cntn5,-0.2824854851080024
RGC,36_Novel,ENSMUSG00000020704,Asic2,-0.2811265753548468
RGC,36_Novel,ENSMUSG00000063626,Unc5d,-0.2803869488855544
RGC,36_Novel,ENSMUSG00000044349,Snhg11,-0.2709243412476735
RGC,36_Novel,ENSMUSG00000035653,Lrfn5,-0.2695230589467236
RGC,37_Novel,ENSMUSG00000063626,Unc5d,0.282443901395382
RGC,37_Novel,ENSMUSG00000029108,Pcdh7,0.2820102180379486
RGC,37_Novel,ENSMUSG00000044288,Cnr1,0.2751515296239852
RGC,37_Novel,ENSMUSG00000059857,Ntng1,0.2736912740266499
RGC,37_Novel,ENSMUSG00000059203,Il1rapl2,0.2707823526641892
RGC,37_Novel,ENSMUSG00000021219,Rgs6,0.25919112620254636
RGC,37_Novel,ENSMUSG00000036510,Cdh8,0.24008566925751829
RGC,37_Novel,ENSMUSG00000055471,Alk,0.22125868681749136
RGC,37_Novel,ENSMUSG00000027238,Frmd5,0.21337498623035508
RGC,37_Novel,ENSMUSG00000035131,Brinp3,0.21005525535793096
RGC,37_Novel,ENSMUSG00000049422,Chchd10,0.2062757779884981
RGC,37_Novel,ENSMUSG00000022494,Shisa9,0.20030543264506145
RGC,37_Novel,ENSMUSG00000030246,Ldhb,0.19893512255923013
RGC,37_Novel,ENSMUSG00000022112,Gpc5,0.19884624909627963
RGC,37_Novel,ENSMUSG00000017390,Aldoc,0.19547829681592
RGC,37_Novel,ENSMUSG00000060924,Csmd1,0.18767519521482923
RGC,37_Novel,ENSMUSG00000030551,Nr2f2,0.1811275929981567
RGC,37_Novel,ENSMUSG00000036585,Fgf1,0.17986592419985123
RGC,37_Novel,ENSMUSG00000003657,Calb2,0.16546606019092644
RGC,37_Novel,ENSMUSG00000057315,Arhgap24,0.16054169607647564
RGC,37_Novel,ENSMUSG00000029088,Kcnip4,-0.5609517685744011
RGC,37_Novel,ENSMUSG00000050711,Scg2,-0.28511715274660554
RGC,37_Novel,ENSMUSG00000049252,Lrp1b,-0.2225784575493413
RGC,37_Novel,ENSMUSG00000027777,Schip1,-0.21831119474989852
RGC,37_Novel,ENSMUSG00000092341,Malat1,-0.20106247141081818
RGC,37_Novel,ENSMUSG00000090223,Pcp4,-0.19996815075296778
RGC,37_Novel,ENSMUSG00000060534,Dcc,-0.19960376587031947
RGC,37_Novel,ENSMUSG00000061080,Lsamp,-0.19679070509272006
RGC,37_Novel,ENSMUSG00000032238,Rora,-0.19657531060837852
RGC,37_Novel,ENSMUSG00000060882,Kcnd2,-0.1908451020151739
RGC,37_Novel,ENSMUSG00000021647,Cartpt,-0.18340645511451303
RGC,37_Novel,ENSMUSG00000056755,Grm7,-0.17585428513636875
RGC,37_Novel,ENSMUSG00000022762,Ncam2,-0.17224401252304955
RGC,37_Novel,ENSMUSG00000051177,Plcb1,-0.17051595921965565
RGC,37_Novel,ENSMUSG00000022454,Nell2,-0.1553116521590232
RGC,37_Novel,ENSMUSG00000036469,Marchf1,-0.1541284252992172
RGC,37_Novel,ENSMUSG00000036815,Dpp10,-0.1502501711912007
RGC,37_Novel,ENSMUSG00000115424,D130079A08Rik,-0.14768752094278187
RGC,37_Novel,ENSMUSG00000036578,Fxyd7,-0.1463551732617446
RGC,37_Novel,ENSMUSG00000020704,Asic2,-0.14391594131293978
RGC,38_FmidiON,ENSMUSG00000027210,Meis2,0.9490706117339045
RGC,38_FmidiON,ENSMUSG00000003657,Calb2,0.599125440798303
RGC,38_FmidiON,ENSMUSG00000036815,Dpp10,0.5595236507299239
RGC,38_FmidiON,ENSMUSG00000039419,Cntnap2,0.5433695212421421
RGC,38_FmidiON,ENSMUSG00000005716,Pvalb,0.49233020325437993
RGC,38_FmidiON,ENSMUSG00000059921,Unc5c,0.4645751824949128
RGC,38_FmidiON,ENSMUSG00000043531,Sorcs1,0.45594101387394487
RGC,38_FmidiON,ENSMUSG00000029563,Foxp2,0.4414464133899469
RGC,38_FmidiON,ENSMUSG00000047557,Lxn,0.4040613882899952
RGC,38_FmidiON,ENSMUSG00000046159,Chrm3,0.4014642838552653
RGC,38_FmidiON,ENSMUSG00000029088,Kcnip4,0.39213329633378646
RGC,38_FmidiON,ENSMUSG00000092083,Kcnb2,0.38228367729737855
RGC,38_FmidiON,ENSMUSG00000056296,Synpr,0.37977894708254756
RGC,38_FmidiON,ENSMUSG00000050711,Scg2,0.3519819396076313
RGC,38_FmidiON,ENSMUSG00000010476,Ebf3,0.3499059335022828
RGC,38_FmidiON,ENSMUSG00000034687,Fras1,0.33981022579799947
RGC,38_FmidiON,ENSMUSG00000069662,Marcks,0.325668929288177
RGC,38_FmidiON,ENSMUSG00000096914,Galntl6,0.30473570692399277
RGC,38_FmidiON,ENSMUSG00000090223,Pcp4,0.3030479469280155
RGC,38_FmidiON,ENSMUSG00000021730,Hcn1,0.28830513811927716
RGC,38_FmidiON,ENSMUSG00000019888,Mgat4c,-0.615129629215164
RGC,38_FmidiON,ENSMUSG00000060534,Dcc,-0.5608811106874081
RGC,38_FmidiON,ENSMUSG00000059974,Ntm,-0.5390608114441567
RGC,38_FmidiON,ENSMUSG00000022311,Csmd3,-0.498810660912163
RGC,38_FmidiON,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,-0.42023184153640836
RGC,38_FmidiON,ENSMUSG00000020704,Asic2,-0.4073101676611203
RGC,38_FmidiON,ENSMUSG00000057098,Ebf1,-0.38924561258185547
RGC,38_FmidiON,ENSMUSG00000049336,Tenm2,-0.38511336873371715
RGC,38_FmidiON,ENSMUSG00000017390,Aldoc,-0.3823711429083952
RGC,38_FmidiON,ENSMUSG00000022762,Ncam2,-0.35066606064074823
RGC,38_FmidiON,ENSMUSG00000006586,Runx1t1,-0.3229441377617823
RGC,38_FmidiON,ENSMUSG00000055421,Pcdh9,-0.3186685435102105
RGC,38_FmidiON,ENSMUSG00000009734,Pou6f2,-0.308832559928729
RGC,38_FmidiON,ENSMUSG00000042453,Reln,-0.3040284229004133
RGC,38_FmidiON,ENSMUSG00000022636,Alcam,-0.3016871684281963
RGC,38_FmidiON,ENSMUSG00000059146,Ntrk3,-0.30118335548335856
RGC,38_FmidiON,ENSMUSG00000037996,Slc24a2,-0.29439418685226654
RGC,38_FmidiON,ENSMUSG00000092341,Malat1,-0.28545110204543656
RGC,38_FmidiON,ENSMUSG00000021699,Pde4d,-0.2826781729343816
RGC,38_FmidiON,ENSMUSG00000059003,Grin2a,-0.2806266242979183
RGC,39_Novel,ENSMUSG00000027674,Pex5l,0.3461084137377443
RGC,39_Novel,ENSMUSG00000052581,Lrrtm4,0.32383966105968953
RGC,39_Novel,ENSMUSG00000043531,Sorcs1,0.29705357782449937
RGC,39_Novel,ENSMUSG00000022311,Csmd3,0.2844418057209833
RGC,39_Novel,ENSMUSG00000053477,Tcf4,0.283010067285642
RGC,39_Novel,ENSMUSG00000033208,S100b,0.24999366823771124
RGC,39_Novel,ENSMUSG00000020396,Nefh,0.24830806065980934
RGC,39_Novel,ENSMUSG00000019194,Scn1b,0.24201968866417284
RGC,39_Novel,ENSMUSG00000033615,Cplx1,0.23122573238262037
RGC,39_Novel,ENSMUSG00000032625,Thsd7a,0.22974575313871123
RGC,39_Novel,ENSMUSG00000097311,Gm26871,0.2283218870507929
RGC,39_Novel,ENSMUSG00000035566,Pcdh17,0.2271034205110608
RGC,39_Novel,ENSMUSG00000022054,Nefm,0.2211472598184471
RGC,39_Novel,ENSMUSG00000053519,Kcnip1,0.2146545857379257
RGC,39_Novel,ENSMUSG00000046523,Kctd4,0.20287094941128261
RGC,39_Novel,ENSMUSG00000029088,Kcnip4,0.1997426338137031
RGC,39_Novel,ENSMUSG00000036578,Fxyd7,0.19694164759934676
RGC,39_Novel,ENSMUSG00000036111,Lmo1,0.19497664740807294
RGC,39_Novel,ENSMUSG00000035131,Brinp3,0.18995836760577808
RGC,39_Novel,ENSMUSG00000110067,6330411D24Rik,0.18612851030064573
RGC,39_Novel,ENSMUSG00000060882,Kcnd2,-0.4731021458305338
RGC,39_Novel,ENSMUSG00000092341,Malat1,-0.2795084706637788
RGC,39_Novel,ENSMUSG00000038872,Zfhx3,-0.2600957195884925
RGC,39_Novel,ENSMUSG00000052572,Dlg2,-0.24567155324444717
RGC,39_Novel,ENSMUSG00000042453,Reln,-0.23477743152236738
RGC,39_Novel,ENSMUSG00000034813,Grip1,-0.22933946638136662
RGC,39_Novel,ENSMUSG00000036815,Dpp10,-0.22636765977122408
RGC,39_Novel,ENSMUSG00000022577,Ly6h,-0.22568026942932368
RGC,39_Novel,ENSMUSG00000026058,Khdrbs2,-0.21447290630935287
RGC,39_Novel,ENSMUSG00000032452,Clstn2,-0.20988254060595707
RGC,39_Novel,ENSMUSG00000037492,Zmat4,-0.20466711511959018
RGC,39_Novel,ENSMUSG00000039419,Cntnap2,-0.20410743168296747
RGC,39_Novel,ENSMUSG00000047907,Tshz2,-0.19855409650518718
RGC,39_Novel,ENSMUSG00000009734,Pou6f2,-0.1972402333355207
RGC,39_Novel,ENSMUSG00000006586,Runx1t1,-0.1966713993660088
RGC,39_Novel,ENSMUSG00000021730,Hcn1,-0.19057134571981552
RGC,39_Novel,ENSMUSG00000049252,Lrp1b,-0.18477441368397085
RGC,39_Novel,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,-0.17888979482434486
RGC,39_Novel,ENSMUSG00000022748,Cmss1,-0.17879365858124865
RGC,39_Novel,ENSMUSG00000019505,Ubb,-0.17850301778881533
RGC,3_FminiON,ENSMUSG00000029563,Foxp2,0.6537712223433185
RGC,3_FminiON,ENSMUSG00000029108,Pcdh7,0.6284116922010046
RGC,3_FminiON,ENSMUSG00000071424,Grid2,0.6060263209616418
RGC,3_FminiON,ENSMUSG00000029088,Kcnip4,0.5757290980199142
RGC,3_FminiON,ENSMUSG00000092094,Zfp804b,0.49567588510070565
RGC,3_FminiON,ENSMUSG00000060882,Kcnd2,0.43702129663082895
RGC,3_FminiON,ENSMUSG00000038872,Zfhx3,0.41737775545731026
RGC,3_FminiON,ENSMUSG00000046275,Trarg1,0.3686934736620627
RGC,3_FminiON,ENSMUSG00000042256,Ptchd4,0.3564885621512948
RGC,3_FminiON,ENSMUSG00000038156,Spon1,0.33486148655974307
RGC,3_FminiON,ENSMUSG00000053310,Nrgn,0.33115361838452967
RGC,3_FminiON,ENSMUSG00000019888,Mgat4c,0.3282291705399705
RGC,3_FminiON,ENSMUSG00000060534,Dcc,0.31984835386505545
RGC,3_FminiON,ENSMUSG00000022454,Nell2,0.3128269172631218
RGC,3_FminiON,ENSMUSG00000036815,Dpp10,0.3050837287159771
RGC,3_FminiON,ENSMUSG00000032231,Anxa2,0.29547346568347993
RGC,3_FminiON,ENSMUSG00000049313,Sorl1,0.27238797162372974
RGC,3_FminiON,ENSMUSG00000115424,D130079A08Rik,0.26868259110152165
RGC,3_FminiON,ENSMUSG00000028033,Kcnq5,0.2656729211853957
RGC,3_FminiON,ENSMUSG00000022012,Enox1,0.2607131327765747
RGC,3_FminiON,ENSMUSG00000096914,Galntl6,-0.9386903288895275
RGC,3_FminiON,ENSMUSG00000066392,Nrxn3,-0.6470461442038927
RGC,3_FminiON,ENSMUSG00000058571,Gpc6,-0.5752463847296304
RGC,3_FminiON,ENSMUSG00000050587,Lrrc4c,-0.5710866124536553
RGC,3_FminiON,ENSMUSG00000022311,Csmd3,-0.5308961184398808
RGC,3_FminiON,ENSMUSG00000049252,Lrp1b,-0.49185382182350945
RGC,3_FminiON,ENSMUSG00000059003,Grin2a,-0.4776307846518399
RGC,3_FminiON,ENSMUSG00000042581,Thsd7b,-0.4590964181549857
RGC,3_FminiON,ENSMUSG00000054459,Vsnl1,-0.4570295234768932
RGC,3_FminiON,ENSMUSG00000037161,Mgarp,-0.4094217618171838
RGC,3_FminiON,ENSMUSG00000003279,Dlgap1,-0.4059727001673208
RGC,3_FminiON,ENSMUSG00000090223,Pcp4,-0.4032122152301033
RGC,3_FminiON,ENSMUSG00000115432,D130009I18Rik,-0.38620557047699067
RGC,3_FminiON,ENSMUSG00000061762,Tac1,-0.3746221688977298
RGC,3_FminiON,ENSMUSG00000033174,Mgll,-0.3687403368730729
RGC,3_FminiON,ENSMUSG00000039683,Sdk1,-0.35872830043604037
RGC,3_FminiON,ENSMUSG00000074968,Ano3,-0.3529837940530724
RGC,3_FminiON,ENSMUSG00000003657,Calb2,-0.3400670119215634
RGC,3_FminiON,ENSMUSG00000055421,Pcdh9,-0.32935930604759844
RGC,3_FminiON,ENSMUSG00000071379,Hpcal1,-0.3170423029125861
RGC,40_M1dup,ENSMUSG00000021799,Opn4,0.4134703830732122
RGC,40_M1dup,ENSMUSG00000047557,Lxn,0.3949948260316404
RGC,40_M1dup,ENSMUSG00000063626,Unc5d,0.37039616516799506
RGC,40_M1dup,ENSMUSG00000025723,Nmb,0.31224567045115914
RGC,40_M1dup,ENSMUSG00000108532,Gm32647,0.3043516114413886
RGC,40_M1dup,ENSMUSG00000037624,Kcnk2,0.2870314042108934
RGC,40_M1dup,ENSMUSG00000039683,Sdk1,0.27701340535495456
RGC,40_M1dup,ENSMUSG00000020053,Igf1,0.27641782323233655
RGC,40_M1dup,ENSMUSG00000024907,Gal,0.2742849376571838
RGC,40_M1dup,ENSMUSG00000046167,Gldn,0.24002859663438852
RGC,40_M1dup,ENSMUSG00000042581,Thsd7b,0.21529511105984836
RGC,40_M1dup,ENSMUSG00000062257,Opcml,0.20975388673976164
RGC,40_M1dup,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.20896014513329178
RGC,40_M1dup,ENSMUSG00000047139,Cd24a,0.20540237791758353
RGC,40_M1dup,ENSMUSG00000075334,Rprm,0.20474328353351096
RGC,40_M1dup,ENSMUSG00000024268,Celf4,0.1856181428772927
RGC,40_M1dup,ENSMUSG00000039607,Rbms3,0.1828959464428676
RGC,40_M1dup,ENSMUSG00000027210,Meis2,0.1812366839959521
RGC,40_M1dup,ENSMUSG00000028351,Brinp1,0.1801461442342674
RGC,40_M1dup,ENSMUSG00000024256,Adcyap1,0.17481556732311007
RGC,40_M1dup,ENSMUSG00000041014,Nrg3,-0.4246891748524598
RGC,40_M1dup,ENSMUSG00000003657,Calb2,-0.41955626659919537
RGC,40_M1dup,ENSMUSG00000029088,Kcnip4,-0.36583468024262955
RGC,40_M1dup,ENSMUSG00000092341,Malat1,-0.31591945784112074
RGC,40_M1dup,ENSMUSG00000039488,Cntn5,-0.30070409560187406
RGC,40_M1dup,ENSMUSG00000028399,Ptprd,-0.29628403788077307
RGC,40_M1dup,ENSMUSG00000020704,Asic2,-0.28901452314534426
RGC,40_M1dup,ENSMUSG00000034912,Mdga2,-0.2834787002926608
RGC,40_M1dup,ENSMUSG00000032549,Rab6b,-0.21476054830214056
RGC,40_M1dup,ENSMUSG00000001175,Calm1,-0.20494119958357104
RGC,40_M1dup,ENSMUSG00000060924,Csmd1,-0.2017420127954596
RGC,40_M1dup,ENSMUSG00000060534,Dcc,-0.20034837417551732
RGC,40_M1dup,ENSMUSG00000038805,Six3,-0.1979349176699492
RGC,40_M1dup,ENSMUSG00000049252,Lrp1b,-0.19467320467779028
RGC,40_M1dup,ENSMUSG00000055421,Pcdh9,-0.19446840303068175
RGC,40_M1dup,ENSMUSG00000060882,Kcnd2,-0.18549243963837592
RGC,40_M1dup,ENSMUSG00000033174,Mgll,-0.180134805928972
RGC,40_M1dup,ENSMUSG00000055409,Nell1,-0.17509125127382058
RGC,40_M1dup,ENSMUSG00000004698,Hdac9,-0.17336489163470517
RGC,40_M1dup,ENSMUSG00000039114,Nrn1,-0.1691610344523293
